CustomerID,Churn_ID,Churn
C5656,CHN5656,No
C5657,CHN5657,No
C5658,CHN5658,No
C5659,CHN5659,No
C5660,CHN5660,No
C5661,CHN5661,No
C5662,CHN5662,No
C5663,CHN5663,Yes
C5664,CHN5664,No
C5665,CHN5665,Yes
C5666,CHN5666,No
C5667,CHN5667,No
C5668,CHN5668,No
C5669,CHN5669,No
C5670,CHN5670,No
C5671,CHN5671,Yes
C5672,CHN5672,No
C5673,CHN5673,No
C5674,CHN5674,No
C5675,CHN5675,No
C5676,CHN5676,No
C5677,CHN5677,No
C5678,CHN5678,No
C5679,CHN5679,Yes
C5680,CHN5680,Yes
C5681,CHN5681,Yes
C5682,CHN5682,No
C5683,CHN5683,No
C5684,CHN5684,Yes
C5685,CHN5685,Yes
C5686,CHN5686,No
C5687,CHN5687,Yes
C5688,CHN5688,No
C5689,CHN5689,No
C5690,CHN5690,No
C5691,CHN5691,No
C5692,CHN5692,No
C5693,CHN5693,No
C5694,CHN5694,No
C5695,CHN5695,No
C5696,CHN5696,No
C5697,CHN5697,Yes
C5698,CHN5698,Yes
C5699,CHN5699,Yes
C5700,CHN5700,No
C5701,CHN5701,No
C5702,CHN5702,No
C5703,CHN5703,Yes
C5704,CHN5704,No
C5705,CHN5705,No
C5706,CHN5706,No
C5707,CHN5707,Yes
C5708,CHN5708,No
C5709,CHN5709,No
C5710,CHN5710,No
C5711,CHN5711,No
C5712,CHN5712,Yes
C5713,CHN5713,No
C5714,CHN5714,No
C5715,CHN5715,Yes
C5716,CHN5716,Yes
C5717,CHN5717,No
C5718,CHN5718,No
C5719,CHN5719,Yes
C5720,CHN5720,No
C5721,CHN5721,No
C5722,CHN5722,No
C5723,CHN5723,Yes
C5724,CHN5724,No
C5725,CHN5725,Yes
C5726,CHN5726,No
C5727,CHN5727,No
C5728,CHN5728,No
C5729,CHN5729,Yes
C5730,CHN5730,No
C5731,CHN5731,No
C5732,CHN5732,No
C5733,CHN5733,No
C5734,CHN5734,No
C5735,CHN5735,No
C5736,CHN5736,No
C5737,CHN5737,No
C5738,CHN5738,No
C5739,CHN5739,Yes
C5740,CHN5740,No
C5741,CHN5741,No
C5742,CHN5742,Yes
C5743,CHN5743,No
C5744,CHN5744,No
C5745,CHN5745,No
C5746,CHN5746,No
C5747,CHN5747,Yes
C5748,CHN5748,No
C5749,CHN5749,No
C5750,CHN5750,No
C5751,CHN5751,Yes
C5752,CHN5752,No
C5753,CHN5753,No
C5754,CHN5754,No
C5755,CHN5755,No
C5756,CHN5756,No
C5757,CHN5757,No
C5758,CHN5758,No
C5759,CHN5759,No
C5760,CHN5760,Yes
C5761,CHN5761,No
C5762,CHN5762,No
C5763,CHN5763,No
C5764,CHN5764,No
C5765,CHN5765,No
C5766,CHN5766,Yes
C5767,CHN5767,No
C5768,CHN5768,No
C5769,CHN5769,No
C5770,CHN5770,No
C5771,CHN5771,No
C5772,CHN5772,No
C5773,CHN5773,No
C5774,CHN5774,No
C5775,CHN5775,No
C5776,CHN5776,No
C5777,CHN5777,No
C5778,CHN5778,No
C5779,CHN5779,No
C5780,CHN5780,Yes
C5781,CHN5781,No
C5782,CHN5782,No
C5783,CHN5783,Yes
C5784,CHN5784,Yes
C5785,CHN5785,No
C5786,CHN5786,No
C5787,CHN5787,No
C5788,CHN5788,Yes
C5789,CHN5789,No
C5790,CHN5790,No
C5791,CHN5791,No
C5792,CHN5792,No
C5793,CHN5793,Yes
C5794,CHN5794,No
C5795,CHN5795,No
C5796,CHN5796,No
C5797,CHN5797,No
C5798,CHN5798,No
C5799,CHN5799,Yes
C5800,CHN5800,Yes
C5801,CHN5801,No
C5802,CHN5802,No
C5803,CHN5803,No
C5804,CHN5804,Yes
C5805,CHN5805,No
C5806,CHN5806,No
C5807,CHN5807,Yes
C5808,CHN5808,No
C5809,CHN5809,No
C5810,CHN5810,No
C5811,CHN5811,Yes
C5812,CHN5812,No
C5813,CHN5813,Yes
C5814,CHN5814,No
C5815,CHN5815,No
C5816,CHN5816,Yes
C5817,CHN5817,No
C5818,CHN5818,Yes
C5819,CHN5819,No
C5820,CHN5820,No
C5821,CHN5821,No
C5822,CHN5822,No
C5823,CHN5823,No
C5824,CHN5824,No
C5825,CHN5825,No
C5826,CHN5826,Yes
C5827,CHN5827,Yes
C5828,CHN5828,No
C5829,CHN5829,No
C5830,CHN5830,No
C5831,CHN5831,No
C5832,CHN5832,Yes
C5833,CHN5833,Yes
C5834,CHN5834,No
C5835,CHN5835,No
C5836,CHN5836,No
C5837,CHN5837,No
C5838,CHN5838,No
C5839,CHN5839,No
C5840,CHN5840,No
C5841,CHN5841,No
C5842,CHN5842,Yes
C5843,CHN5843,No
C5844,CHN5844,No
C5845,CHN5845,No
C5846,CHN5846,Yes
C5847,CHN5847,No
C5848,CHN5848,No
C5849,CHN5849,No
C5850,CHN5850,No
C5851,CHN5851,Yes
C5852,CHN5852,No
C5853,CHN5853,Yes
C5854,CHN5854,No
C5855,CHN5855,No
C5856,CHN5856,No
C5857,CHN5857,No
C5858,CHN5858,Yes
C5859,CHN5859,No
C5860,CHN5860,No
C5861,CHN5861,Yes
C5862,CHN5862,No
C5863,CHN5863,No
C5864,CHN5864,Yes
C5865,CHN5865,No
C5866,CHN5866,No
C5867,CHN5867,No
C5868,CHN5868,No
C5869,CHN5869,No
C5870,CHN5870,No
C5871,CHN5871,Yes
C5872,CHN5872,Yes
C5873,CHN5873,Yes
C5874,CHN5874,No
C5875,CHN5875,Yes
C5876,CHN5876,No
C5877,CHN5877,Yes
C5878,CHN5878,Yes
C5879,CHN5879,No
C5880,CHN5880,No
C5881,CHN5881,Yes
C5882,CHN5882,No
C5883,CHN5883,No
C5884,CHN5884,No
C5885,CHN5885,Yes
C5886,CHN5886,No
C5887,CHN5887,No
C5888,CHN5888,No
C5889,CHN5889,Yes
C5890,CHN5890,No
C5891,CHN5891,No
C5892,CHN5892,Yes
C5893,CHN5893,No
C5894,CHN5894,No
C5895,CHN5895,Yes
C5896,CHN5896,No
C5897,CHN5897,No
C5898,CHN5898,No
C5899,CHN5899,No
C5900,CHN5900,No
C5901,CHN5901,Yes
C5902,CHN5902,Yes
C5903,CHN5903,No
C5904,CHN5904,No
C5905,CHN5905,No
C5906,CHN5906,No
C5907,CHN5907,Yes
C5908,CHN5908,No
C5909,CHN5909,Yes
C5910,CHN5910,No
C5911,CHN5911,No
C5912,CHN5912,No
C5913,CHN5913,Yes
C5914,CHN5914,No
C5915,CHN5915,No
C5916,CHN5916,No
C5917,CHN5917,No
C5918,CHN5918,No
C5919,CHN5919,No
C5920,CHN5920,No
C5921,CHN5921,No
C5922,CHN5922,No
C5923,CHN5923,No
C5924,CHN5924,No
C5925,CHN5925,No
C5926,CHN5926,No
C5927,CHN5927,No
C5928,CHN5928,No
C5929,CHN5929,No
C5930,CHN5930,No
C5931,CHN5931,No
C5932,CHN5932,Yes
C5933,CHN5933,Yes
C5934,CHN5934,Yes
C5935,CHN5935,Yes
C5936,CHN5936,No
C5937,CHN5937,No
C5938,CHN5938,Yes
C5939,CHN5939,No
C5940,CHN5940,No
C5941,CHN5941,No
C5942,CHN5942,No
C5943,CHN5943,Yes
C5944,CHN5944,Yes
C5945,CHN5945,Yes
C5946,CHN5946,No
C5947,CHN5947,Yes
C5948,CHN5948,Yes
C5949,CHN5949,No
C5950,CHN5950,No
C5951,CHN5951,No
C5952,CHN5952,No
C5953,CHN5953,No
C5954,CHN5954,No
C5955,CHN5955,No
C5956,CHN5956,No
C5957,CHN5957,Yes
C5958,CHN5958,Yes
C5959,CHN5959,No
C5960,CHN5960,No
C5961,CHN5961,No
C5962,CHN5962,No
C5963,CHN5963,No
C5964,CHN5964,No
C5965,CHN5965,No
C5966,CHN5966,No
C5967,CHN5967,Yes
C5968,CHN5968,Yes
C5969,CHN5969,Yes
C5970,CHN5970,No
C5971,CHN5971,No
C5972,CHN5972,No
C5973,CHN5973,Yes
C5974,CHN5974,No
C5975,CHN5975,No
C5976,CHN5976,Yes
C5977,CHN5977,No
C5978,CHN5978,No
C5979,CHN5979,No
C5980,CHN5980,No
C5981,CHN5981,No
C5982,CHN5982,No
C5983,CHN5983,No
C5984,CHN5984,No
C5985,CHN5985,Yes
C5986,CHN5986,No
C5987,CHN5987,No
C5988,CHN5988,No
C5989,CHN5989,No
C5990,CHN5990,Yes
C5991,CHN5991,No
C5992,CHN5992,Yes
C5993,CHN5993,Yes
C5994,CHN5994,No
C5995,CHN5995,Yes
C5996,CHN5996,No
C5997,CHN5997,No
C5998,CHN5998,No
C5999,CHN5999,No
C6000,CHN6000,No
C6001,CHN6001,No
C6002,CHN6002,No
C6003,CHN6003,Yes
C6004,CHN6004,No
C6005,CHN6005,No
C6006,CHN6006,No
C6007,CHN6007,No
C6008,CHN6008,No
C6009,CHN6009,No
C6010,CHN6010,Yes
C6011,CHN6011,No
C6012,CHN6012,No
C6013,CHN6013,Yes
C6014,CHN6014,No
C6015,CHN6015,No
C6016,CHN6016,No
C6017,CHN6017,Yes
C6018,CHN6018,No
C6019,CHN6019,No
C6020,CHN6020,No
C6021,CHN6021,No
C6022,CHN6022,No
C6023,CHN6023,No
C6024,CHN6024,No
C6025,CHN6025,Yes
C6026,CHN6026,No
C6027,CHN6027,No
C6028,CHN6028,No
C6029,CHN6029,Yes
C6030,CHN6030,No
C6031,CHN6031,Yes
C6032,CHN6032,No
C6033,CHN6033,Yes
C6034,CHN6034,Yes
C6035,CHN6035,No
C6036,CHN6036,Yes
C6037,CHN6037,No
C6038,CHN6038,No
C6039,CHN6039,Yes
C6040,CHN6040,Yes
C6041,CHN6041,Yes
C6042,CHN6042,No
C6043,CHN6043,No
C6044,CHN6044,Yes
C6045,CHN6045,No
C6046,CHN6046,No
C6047,CHN6047,No
C6048,CHN6048,No
C6049,CHN6049,Yes
C6050,CHN6050,No
C6051,CHN6051,No
C6052,CHN6052,No
C6053,CHN6053,No
C6054,CHN6054,No
C6055,CHN6055,Yes
C6056,CHN6056,No
C6057,CHN6057,No
C6058,CHN6058,No
C6059,CHN6059,No
C6060,CHN6060,No
C6061,CHN6061,No
C6062,CHN6062,No
C6063,CHN6063,No
C6064,CHN6064,No
C6065,CHN6065,Yes
C6066,CHN6066,No
C6067,CHN6067,Yes
C6068,CHN6068,No
C6069,CHN6069,Yes
C6070,CHN6070,No
C6071,CHN6071,No
C6072,CHN6072,No
C6073,CHN6073,No
C6074,CHN6074,No
C6075,CHN6075,Yes
C6076,CHN6076,No
C6077,CHN6077,No
C6078,CHN6078,No
C6079,CHN6079,No
C6080,CHN6080,No
C6081,CHN6081,Yes
C6082,CHN6082,No
C6083,CHN6083,Yes
C6084,CHN6084,No
C6085,CHN6085,No
C6086,CHN6086,Yes
C6087,CHN6087,No
C6088,CHN6088,No
C6089,CHN6089,Yes
C6090,CHN6090,Yes
C6091,CHN6091,No
C6092,CHN6092,Yes
C6093,CHN6093,No
C6094,CHN6094,No
C6095,CHN6095,No
C6096,CHN6096,No
C6097,CHN6097,No
C6098,CHN6098,No
C6099,CHN6099,No
C6100,CHN6100,No
C6101,CHN6101,Yes
C6102,CHN6102,No
C6103,CHN6103,No
C6104,CHN6104,No
C6105,CHN6105,No
C6106,CHN6106,Yes
C6107,CHN6107,Yes
C6108,CHN6108,No
C6109,CHN6109,No
C6110,CHN6110,No
C6111,CHN6111,No
C6112,CHN6112,No
C6113,CHN6113,No
C6114,CHN6114,No
C6115,CHN6115,No
C6116,CHN6116,No
C6117,CHN6117,No
C6118,CHN6118,No
C6119,CHN6119,No
C6120,CHN6120,No
C6121,CHN6121,No
C6122,CHN6122,No
C6123,CHN6123,No
C6124,CHN6124,No
C6125,CHN6125,No
C6126,CHN6126,Yes
C6127,CHN6127,Yes
C6128,CHN6128,No
C6129,CHN6129,No
C6130,CHN6130,No
C6131,CHN6131,No
C6132,CHN6132,Yes
C6133,CHN6133,No
C6134,CHN6134,No
C6135,CHN6135,No
C6136,CHN6136,No
C6137,CHN6137,No
C6138,CHN6138,Yes
C6139,CHN6139,No
C6140,CHN6140,No
C6141,CHN6141,No
C6142,CHN6142,Yes
C6143,CHN6143,Yes
C6144,CHN6144,No
C6145,CHN6145,No
C6146,CHN6146,No
C6147,CHN6147,Yes
C6148,CHN6148,No
C6149,CHN6149,No
C6150,CHN6150,No
C6151,CHN6151,No
C6152,CHN6152,Yes
C6153,CHN6153,Yes
C6154,CHN6154,No
C6155,CHN6155,No
C6156,CHN6156,Yes
C6157,CHN6157,No
C6158,CHN6158,Yes
C6159,CHN6159,No
C6160,CHN6160,No
C6161,CHN6161,No
C6162,CHN6162,No
C6163,CHN6163,No
C6164,CHN6164,No
C6165,CHN6165,No
C6166,CHN6166,No
C6167,CHN6167,Yes
C6168,CHN6168,No
C6169,CHN6169,Yes
C6170,CHN6170,Yes
C6171,CHN6171,No
C6172,CHN6172,No
C6173,CHN6173,Yes
C6174,CHN6174,No
C6175,CHN6175,Yes
C6176,CHN6176,No
C6177,CHN6177,Yes
C6178,CHN6178,Yes
C6179,CHN6179,No
C6180,CHN6180,Yes
C6181,CHN6181,No
C6182,CHN6182,No
C6183,CHN6183,No
C6184,CHN6184,No
C6185,CHN6185,No
C6186,CHN6186,No
C6187,CHN6187,Yes
C6188,CHN6188,No
C6189,CHN6189,No
C6190,CHN6190,No
C6191,CHN6191,Yes
C6192,CHN6192,No
C6193,CHN6193,No
C6194,CHN6194,No
C6195,CHN6195,No
C6196,CHN6196,Yes
C6197,CHN6197,No
C6198,CHN6198,Yes
C6199,CHN6199,No
C6200,CHN6200,Yes
C6201,CHN6201,No
C6202,CHN6202,No
C6203,CHN6203,Yes
C6204,CHN6204,No
C6205,CHN6205,No
C6206,CHN6206,Yes
C6207,CHN6207,No
C6208,CHN6208,Yes
C6209,CHN6209,No
C6210,CHN6210,No
C6211,CHN6211,No
C6212,CHN6212,Yes
C6213,CHN6213,No
C6214,CHN6214,No
C6215,CHN6215,No
C6216,CHN6216,Yes
C6217,CHN6217,No
C6218,CHN6218,No
C6219,CHN6219,No
C6220,CHN6220,Yes
C6221,CHN6221,No
C6222,CHN6222,No
C6223,CHN6223,No
C6224,CHN6224,Yes
C6225,CHN6225,No
C6226,CHN6226,No
C6227,CHN6227,No
C6228,CHN6228,Yes
C6229,CHN6229,No
C6230,CHN6230,No
C6231,CHN6231,No
C6232,CHN6232,Yes
C6233,CHN6233,Yes
C6234,CHN6234,No
C6235,CHN6235,No
C6236,CHN6236,Yes
C6237,CHN6237,No
C6238,CHN6238,Yes
C6239,CHN6239,No
C6240,CHN6240,No
C6241,CHN6241,Yes
C6242,CHN6242,Yes
C6243,CHN6243,No
C6244,CHN6244,No
C6245,CHN6245,No
C6246,CHN6246,No
C6247,CHN6247,No
C6248,CHN6248,No
C6249,CHN6249,No
C6250,CHN6250,No
C6251,CHN6251,No
C6252,CHN6252,No
C6253,CHN6253,No
C6254,CHN6254,No
C6255,CHN6255,No
C6256,CHN6256,No
C6257,CHN6257,Yes
C6258,CHN6258,Yes
C6259,CHN6259,No
C6260,CHN6260,No
C6261,CHN6261,No
C6262,CHN6262,No
C6263,CHN6263,No
C6264,CHN6264,No
C6265,CHN6265,No
C6266,CHN6266,No
C6267,CHN6267,Yes
C6268,CHN6268,Yes
C6269,CHN6269,No
C6270,CHN6270,No
C6271,CHN6271,No
C6272,CHN6272,No
C6273,CHN6273,No
C6274,CHN6274,Yes
C6275,CHN6275,No
C6276,CHN6276,No
C6277,CHN6277,No
C6278,CHN6278,Yes
C6279,CHN6279,No
C6280,CHN6280,No
C6281,CHN6281,No
C6282,CHN6282,No
C6283,CHN6283,No
C6284,CHN6284,Yes
C6285,CHN6285,No
C6286,CHN6286,No
C6287,CHN6287,No
C6288,CHN6288,Yes
C6289,CHN6289,No
C6290,CHN6290,Yes
C6291,CHN6291,Yes
C6292,CHN6292,No
C6293,CHN6293,No
C6294,CHN6294,No
C6295,CHN6295,Yes
C6296,CHN6296,No
C6297,CHN6297,No
C6298,CHN6298,No
C6299,CHN6299,No
C6300,CHN6300,No
C6301,CHN6301,No
C6302,CHN6302,No
C6303,CHN6303,Yes
C6304,CHN6304,No
C6305,CHN6305,Yes
C6306,CHN6306,Yes
C6307,CHN6307,No
C6308,CHN6308,No
C6309,CHN6309,No
C6310,CHN6310,No
C6311,CHN6311,No
C6312,CHN6312,No
C6313,CHN6313,Yes
C6314,CHN6314,Yes
C6315,CHN6315,No
C6316,CHN6316,No
C6317,CHN6317,No
C6318,CHN6318,Yes
C6319,CHN6319,No
C6320,CHN6320,No
C6321,CHN6321,No
C6322,CHN6322,Yes
C6323,CHN6323,Yes
C6324,CHN6324,No
C6325,CHN6325,No
C6326,CHN6326,Yes
C6327,CHN6327,No
C6328,CHN6328,No
C6329,CHN6329,No
C6330,CHN6330,No
C6331,CHN6331,No
C6332,CHN6332,No
C6333,CHN6333,No
C6334,CHN6334,Yes
C6335,CHN6335,No
C6336,CHN6336,No
C6337,CHN6337,No
C6338,CHN6338,No
C6339,CHN6339,No
C6340,CHN6340,Yes
C6341,CHN6341,No
C6342,CHN6342,Yes
C6343,CHN6343,No
C6344,CHN6344,No
C6345,CHN6345,Yes
C6346,CHN6346,No
C6347,CHN6347,Yes
C6348,CHN6348,No
C6349,CHN6349,No
C6350,CHN6350,No
C6351,CHN6351,No
C6352,CHN6352,Yes
C6353,CHN6353,No
C6354,CHN6354,No
C6355,CHN6355,No
C6356,CHN6356,No
C6357,CHN6357,No
C6358,CHN6358,Yes
C6359,CHN6359,No
C6360,CHN6360,No
C6361,CHN6361,Yes
C6362,CHN6362,No
C6363,CHN6363,No
C6364,CHN6364,No
C6365,CHN6365,No
C6366,CHN6366,Yes
C6367,CHN6367,No
C6368,CHN6368,No
C6369,CHN6369,Yes
C6370,CHN6370,No
C6371,CHN6371,Yes
C6372,CHN6372,No
C6373,CHN6373,No
C6374,CHN6374,No
C6375,CHN6375,No
C6376,CHN6376,Yes
C6377,CHN6377,No
C6378,CHN6378,Yes
C6379,CHN6379,Yes
C6380,CHN6380,Yes
C6381,CHN6381,No
C6382,CHN6382,No
C6383,CHN6383,No
C6384,CHN6384,No
C6385,CHN6385,No
C6386,CHN6386,Yes
C6387,CHN6387,No
C6388,CHN6388,No
C6389,CHN6389,Yes
C6390,CHN6390,No
C6391,CHN6391,No
C6392,CHN6392,No
C6393,CHN6393,No
C6394,CHN6394,No
C6395,CHN6395,No
C6396,CHN6396,Yes
C6397,CHN6397,No
C6398,CHN6398,No
C6399,CHN6399,Yes
C6400,CHN6400,No
C6401,CHN6401,No
C6402,CHN6402,Yes
C6403,CHN6403,No
C6404,CHN6404,No
C6405,CHN6405,No
C6406,CHN6406,No
C6407,CHN6407,No
C6408,CHN6408,No
C6409,CHN6409,Yes
C6410,CHN6410,No
C6411,CHN6411,No
C6412,CHN6412,No
C6413,CHN6413,No
C6414,CHN6414,Yes
C6415,CHN6415,No
C6416,CHN6416,No
C6417,CHN6417,No
C6418,CHN6418,Yes
C6419,CHN6419,No
C6420,CHN6420,No
C6421,CHN6421,No
C6422,CHN6422,No
C6423,CHN6423,No
C6424,CHN6424,No
C6425,CHN6425,Yes
C6426,CHN6426,No
C6427,CHN6427,No
C6428,CHN6428,No
C6429,CHN6429,Yes
C6430,CHN6430,No
C6431,CHN6431,No
C6432,CHN6432,No
C6433,CHN6433,No
C6434,CHN6434,No
C6435,CHN6435,Yes
C6436,CHN6436,No
C6437,CHN6437,No
C6438,CHN6438,No
C6439,CHN6439,Yes
C6440,CHN6440,No
C6441,CHN6441,No
C6442,CHN6442,No
C6443,CHN6443,No
C6444,CHN6444,No
C6445,CHN6445,Yes
C6446,CHN6446,No
C6447,CHN6447,No
C6448,CHN6448,No
C6449,CHN6449,Yes
C6450,CHN6450,No
C6451,CHN6451,No
C6452,CHN6452,No
C6453,CHN6453,No
C6454,CHN6454,Yes
C6455,CHN6455,No
C6456,CHN6456,No
C6457,CHN6457,No
C6458,CHN6458,No
C6459,CHN6459,No
C6460,CHN6460,No
C6461,CHN6461,Yes
C6462,CHN6462,No
C6463,CHN6463,Yes
C6464,CHN6464,No
C6465,CHN6465,No
C6466,CHN6466,No
C6467,CHN6467,No
C6468,CHN6468,No
C6469,CHN6469,No
C6470,CHN6470,No
C6471,CHN6471,No
C6472,CHN6472,No
C6473,CHN6473,No
C6474,CHN6474,Yes
C6475,CHN6475,No
C6476,CHN6476,No
C6477,CHN6477,No
C6478,CHN6478,No
C6479,CHN6479,No
C6480,CHN6480,Yes
C6481,CHN6481,No
C6482,CHN6482,No
C6483,CHN6483,Yes
C6484,CHN6484,No
C6485,CHN6485,No
C6486,CHN6486,No
C6487,CHN6487,Yes
C6488,CHN6488,No
C6489,CHN6489,Yes
C6490,CHN6490,Yes
C6491,CHN6491,No
C6492,CHN6492,Yes
C6493,CHN6493,No
C6494,CHN6494,No
C6495,CHN6495,No
C6496,CHN6496,Yes
C6497,CHN6497,Yes
C6498,CHN6498,No
C6499,CHN6499,Yes
C6500,CHN6500,No
C6501,CHN6501,No
C6502,CHN6502,No
C6503,CHN6503,No
C6504,CHN6504,No
C6505,CHN6505,Yes
C6506,CHN6506,No
C6507,CHN6507,Yes
C6508,CHN6508,Yes
C6509,CHN6509,Yes
C6510,CHN6510,Yes
C6511,CHN6511,No
C6512,CHN6512,No
C6513,CHN6513,No
C6514,CHN6514,No
C6515,CHN6515,No
C6516,CHN6516,Yes
C6517,CHN6517,Yes
C6518,CHN6518,No
C6519,CHN6519,Yes
C6520,CHN6520,No
C6521,CHN6521,Yes
C6522,CHN6522,No
C6523,CHN6523,No
C6524,CHN6524,No
C6525,CHN6525,Yes
C6526,CHN6526,No
C6527,CHN6527,Yes
C6528,CHN6528,Yes
C6529,CHN6529,No
C6530,CHN6530,Yes
C6531,CHN6531,No
C6532,CHN6532,No
C6533,CHN6533,No
C6534,CHN6534,No
C6535,CHN6535,No
C6536,CHN6536,Yes
C6537,CHN6537,No
C6538,CHN6538,Yes
C6539,CHN6539,Yes
C6540,CHN6540,No
C6541,CHN6541,No
C6542,CHN6542,No
C6543,CHN6543,Yes
C6544,CHN6544,No
C6545,CHN6545,Yes
C6546,CHN6546,Yes
C6547,CHN6547,No
C6548,CHN6548,No
C6549,CHN6549,No
C6550,CHN6550,Yes
C6551,CHN6551,Yes
C6552,CHN6552,No
C6553,CHN6553,Yes
C6554,CHN6554,No
C6555,CHN6555,Yes
C6556,CHN6556,No
C6557,CHN6557,No
C6558,CHN6558,No
C6559,CHN6559,Yes
C6560,CHN6560,No
C6561,CHN6561,No
C6562,CHN6562,No
C6563,CHN6563,Yes
C6564,CHN6564,Yes
C6565,CHN6565,No
C6566,CHN6566,No
C6567,CHN6567,No
C6568,CHN6568,No
C6569,CHN6569,No
C6570,CHN6570,No
C6571,CHN6571,No
C6572,CHN6572,No
C6573,CHN6573,No
C6574,CHN6574,No
C6575,CHN6575,No
C6576,CHN6576,No
C6577,CHN6577,No
C6578,CHN6578,No
C6579,CHN6579,No
C6580,CHN6580,No
C6581,CHN6581,No
C6582,CHN6582,No
C6583,CHN6583,No
C6584,CHN6584,No
C6585,CHN6585,No
C6586,CHN6586,No
C6587,CHN6587,No
C6588,CHN6588,No
C6589,CHN6589,No
C6590,CHN6590,No
C6591,CHN6591,Yes
C6592,CHN6592,Yes
C6593,CHN6593,No
C6594,CHN6594,Yes
C6595,CHN6595,No
C6596,CHN6596,No
C6597,CHN6597,No
C6598,CHN6598,Yes
C6599,CHN6599,No
C6600,CHN6600,Yes
C6601,CHN6601,Yes
C6602,CHN6602,No
C6603,CHN6603,No
C6604,CHN6604,No
C6605,CHN6605,No
C6606,CHN6606,Yes
C6607,CHN6607,Yes
C6608,CHN6608,Yes
C6609,CHN6609,Yes
C6610,CHN6610,Yes
C6611,CHN6611,No
C6612,CHN6612,No
C6613,CHN6613,Yes
C6614,CHN6614,No
C6615,CHN6615,No
C6616,CHN6616,No
C6617,CHN6617,Yes
C6618,CHN6618,No
C6619,CHN6619,No
C6620,CHN6620,No
C6621,CHN6621,Yes
C6622,CHN6622,No
C6623,CHN6623,Yes
C6624,CHN6624,Yes
C6625,CHN6625,No
C6626,CHN6626,Yes
C6627,CHN6627,Yes
C6628,CHN6628,No
C6629,CHN6629,No
C6630,CHN6630,No
C6631,CHN6631,No
C6632,CHN6632,No
C6633,CHN6633,Yes
C6634,CHN6634,Yes
C6635,CHN6635,Yes
C6636,CHN6636,No
C6637,CHN6637,No
C6638,CHN6638,No
C6639,CHN6639,No
C6640,CHN6640,No
C6641,CHN6641,No
C6642,CHN6642,Yes
C6643,CHN6643,No
C6644,CHN6644,No
C6645,CHN6645,No
C6646,CHN6646,No
C6647,CHN6647,No
C6648,CHN6648,No
C6649,CHN6649,No
C6650,CHN6650,No
C6651,CHN6651,No
C6652,CHN6652,No
C6653,CHN6653,No
C6654,CHN6654,No
C6655,CHN6655,Yes
C6656,CHN6656,No
C6657,CHN6657,No
C6658,CHN6658,No
C6659,CHN6659,Yes
C6660,CHN6660,No
C6661,CHN6661,Yes
C6662,CHN6662,No
C6663,CHN6663,No
C6664,CHN6664,No
C6665,CHN6665,No
C6666,CHN6666,No
C6667,CHN6667,No
C6668,CHN6668,Yes
C6669,CHN6669,No
C6670,CHN6670,No
C6671,CHN6671,No
C6672,CHN6672,No
C6673,CHN6673,No
C6674,CHN6674,No
C6675,CHN6675,No
C6676,CHN6676,No
C6677,CHN6677,No
C6678,CHN6678,No
C6679,CHN6679,No
C6680,CHN6680,No
C6681,CHN6681,Yes
C6682,CHN6682,Yes
C6683,CHN6683,No
C6684,CHN6684,No
C6685,CHN6685,No
C6686,CHN6686,No
C6687,CHN6687,No
C6688,CHN6688,Yes
C6689,CHN6689,No
C6690,CHN6690,No
C6691,CHN6691,No
C6692,CHN6692,No
C6693,CHN6693,No
C6694,CHN6694,No
C6695,CHN6695,No
C6696,CHN6696,No
C6697,CHN6697,No
C6698,CHN6698,No
C6699,CHN6699,No
C6700,CHN6700,No
C6701,CHN6701,No
C6702,CHN6702,No
C6703,CHN6703,No
C6704,CHN6704,Yes
C6705,CHN6705,No
C6706,CHN6706,No
C6707,CHN6707,No
C6708,CHN6708,No
C6709,CHN6709,Yes
C6710,CHN6710,No
C6711,CHN6711,No
C6712,CHN6712,No
C6713,CHN6713,No
C6714,CHN6714,No
C6715,CHN6715,No
C6716,CHN6716,No
C6717,CHN6717,Yes
C6718,CHN6718,Yes
C6719,CHN6719,Yes
C6720,CHN6720,No
C6721,CHN6721,No
C6722,CHN6722,No
C6723,CHN6723,No
C6724,CHN6724,No
C6725,CHN6725,Yes
C6726,CHN6726,No
C6727,CHN6727,Yes
C6728,CHN6728,No
C6729,CHN6729,No
C6730,CHN6730,No
C6731,CHN6731,No
C6732,CHN6732,No
C6733,CHN6733,No
C6734,CHN6734,No
C6735,CHN6735,Yes
C6736,CHN6736,No
C6737,CHN6737,No
C6738,CHN6738,No
C6739,CHN6739,No
C6740,CHN6740,No
C6741,CHN6741,Yes
C6742,CHN6742,Yes
C6743,CHN6743,No
C6744,CHN6744,No
C6745,CHN6745,No
C6746,CHN6746,Yes
C6747,CHN6747,Yes
C6748,CHN6748,No
C6749,CHN6749,Yes
C6750,CHN6750,No
C6751,CHN6751,No
C6752,CHN6752,No
C6753,CHN6753,No
C6754,CHN6754,No
C6755,CHN6755,No
C6756,CHN6756,No
C6757,CHN6757,No
C6758,CHN6758,Yes
C6759,CHN6759,No
C6760,CHN6760,No
C6761,CHN6761,Yes
C6762,CHN6762,No
C6763,CHN6763,Yes
C6764,CHN6764,No
C6765,CHN6765,Yes
C6766,CHN6766,No
C6767,CHN6767,No
C6768,CHN6768,No
C6769,CHN6769,No
C6770,CHN6770,No
C6771,CHN6771,No
