CustomerID,Contract_ID,Billing_ID,Subscription_ID,Churn_ID,MonthlyCharges,TotalCharges,Churn
C1556,CONT1556,BILL1556,SUB1556,CHN1556,106.1,5769.75,Yes
C1557,CONT1557,BILL1557,SUB1557,CHN1557,91.7,91.7,Yes
C1558,CONT1558,BILL1558,SUB1558,CHN1558,67.25,832.3,No
C1559,CONT1559,BILL1559,SUB1559,CHN1559,95.6,1555.65,Yes
C1560,CONT1560,BILL1560,SUB1560,CHN1560,20.35,45.3,No
C1561,CONT1561,BILL1561,SUB1561,CHN1561,45.05,1790.6,No
C1562,CONT1562,BILL1562,SUB1562,CHN1562,74.95,74.95,Yes
C1563,CONT1563,BILL1563,SUB1563,CHN1563,34.65,246.6,No
C1564,CONT1564,BILL1564,SUB1564,CHN1564,69.35,261.65,No
C1565,CONT1565,BILL1565,SUB1565,CHN1565,95.35,898.35,Yes
C1566,CONT1566,BILL1566,SUB1566,CHN1566,81.55,4509.5,No
C1567,CONT1567,BILL1567,SUB1567,CHN1567,75.4,5480.25,No
C1568,CONT1568,BILL1568,SUB1568,CHN1568,67.8,653.15,No
C1569,CONT1569,BILL1569,SUB1569,CHN1569,111.4,1183.05,No
C1570,CONT1570,BILL1570,SUB1570,CHN1570,46.3,639.45,No
C1571,CONT1571,BILL1571,SUB1571,CHN1571,20.4,478.75,No
C1572,CONT1572,BILL1572,SUB1572,CHN1572,20.05,20.05,No
C1573,CONT1573,BILL1573,SUB1573,CHN1573,45,127.1,Yes
C1574,CONT1574,BILL1574,SUB1574,CHN1574,96.1,4391.45,No
C1575,CONT1575,BILL1575,SUB1575,CHN1575,19.65,270.6,No
C1576,CONT1576,BILL1576,SUB1576,CHN1576,99.5,6710.5,Yes
C1577,CONT1577,BILL1577,SUB1577,CHN1577,60.65,3975.9,No
C1578,CONT1578,BILL1578,SUB1578,CHN1578,98.6,1704.95,Yes
C1579,CONT1579,BILL1579,SUB1579,CHN1579,59.5,415.95,Yes
C1580,CONT1580,BILL1580,SUB1580,CHN1580,80.45,950.2,Yes
C1581,CONT1581,BILL1581,SUB1581,CHN1581,71.7,1497.05,No
C1582,CONT1582,BILL1582,SUB1582,CHN1582,36,780.15,No
C1583,CONT1583,BILL1583,SUB1583,CHN1583,65.2,3512.15,No
C1584,CONT1584,BILL1584,SUB1584,CHN1584,48.95,273.25,No
C1585,CONT1585,BILL1585,SUB1585,CHN1585,53.5,3517.9,No
C1586,CONT1586,BILL1586,SUB1586,CHN1586,80.45,3375.9,No
C1587,CONT1587,BILL1587,SUB1587,CHN1587,109.05,7508.55,No
C1588,CONT1588,BILL1588,SUB1588,CHN1588,26.3,1245.05,No
C1589,CONT1589,BILL1589,SUB1589,CHN1589,106.8,5347.95,No
C1590,CONT1590,BILL1590,SUB1590,CHN1590,64.95,493.65,No
C1591,CONT1591,BILL1591,SUB1591,CHN1591,19.35,1263.85,No
C1592,CONT1592,BILL1592,SUB1592,CHN1592,21.1,385.55,No
C1593,CONT1593,BILL1593,SUB1593,CHN1593,77.95,3384,Yes
C1594,CONT1594,BILL1594,SUB1594,CHN1594,18.85,84.2,No
C1595,CONT1595,BILL1595,SUB1595,CHN1595,26,1638.7,No
C1596,CONT1596,BILL1596,SUB1596,CHN1596,74.7,165.4,Yes
C1597,CONT1597,BILL1597,SUB1597,CHN1597,70.35,120.25,No
C1598,CONT1598,BILL1598,SUB1598,CHN1598,96.9,4473.45,No
C1599,CONT1599,BILL1599,SUB1599,CHN1599,19.55,520.55,No
C1600,CONT1600,BILL1600,SUB1600,CHN1600,80.4,5717.85,No
C1601,CONT1601,BILL1601,SUB1601,CHN1601,88.8,88.8,Yes
C1602,CONT1602,BILL1602,SUB1602,CHN1602,94.65,4312.5,No
C1603,CONT1603,BILL1603,SUB1603,CHN1603,90.25,2755.35,Yes
C1604,CONT1604,BILL1604,SUB1604,CHN1604,64.65,994.55,Yes
C1605,CONT1605,BILL1605,SUB1605,CHN1605,95.75,6511.25,No
C1606,CONT1606,BILL1606,SUB1606,CHN1606,19.55,1218.65,No
C1607,CONT1607,BILL1607,SUB1607,CHN1607,104.1,7447.7,No
C1608,CONT1608,BILL1608,SUB1608,CHN1608,89.05,1169.35,Yes
C1609,CONT1609,BILL1609,SUB1609,CHN1609,20.1,279.5,No
C1610,CONT1610,BILL1610,SUB1610,CHN1610,111.55,5720.35,No
C1611,CONT1611,BILL1611,SUB1611,CHN1611,60.5,3121.45,No
C1612,CONT1612,BILL1612,SUB1612,CHN1612,90.95,6468.6,No
C1613,CONT1613,BILL1613,SUB1613,CHN1613,87.4,5918.8,Yes
C1614,CONT1614,BILL1614,SUB1614,CHN1614,19.7,675.6,No
C1615,CONT1615,BILL1615,SUB1615,CHN1615,50.95,3521.7,No
C1616,CONT1616,BILL1616,SUB1616,CHN1616,20.05,923.1,No
C1617,CONT1617,BILL1617,SUB1617,CHN1617,19.4,1110.35,No
C1618,CONT1618,BILL1618,SUB1618,CHN1618,59.45,1611.65,No
C1619,CONT1619,BILL1619,SUB1619,CHN1619,94.75,2293.6,Yes
C1620,CONT1620,BILL1620,SUB1620,CHN1620,81.5,5553.25,No
C1621,CONT1621,BILL1621,SUB1621,CHN1621,29.05,44.75,No
C1622,CONT1622,BILL1622,SUB1622,CHN1622,86.45,3029.1,Yes
C1623,CONT1623,BILL1623,SUB1623,CHN1623,70.6,3231.05,No
C1624,CONT1624,BILL1624,SUB1624,CHN1624,97.2,5129.45,No
C1625,CONT1625,BILL1625,SUB1625,CHN1625,98.25,5508.35,Yes
C1626,CONT1626,BILL1626,SUB1626,CHN1626,75.75,655.9,Yes
C1627,CONT1627,BILL1627,SUB1627,CHN1627,59.2,1191.2,No
C1628,CONT1628,BILL1628,SUB1628,CHN1628,75.9,866.4,No
C1629,CONT1629,BILL1629,SUB1629,CHN1629,90.05,2627.2,No
C1630,CONT1630,BILL1630,SUB1630,CHN1630,70.95,4741.45,No
C1631,CONT1631,BILL1631,SUB1631,CHN1631,102.6,4009.2,No
C1632,CONT1632,BILL1632,SUB1632,CHN1632,85.35,1463.45,Yes
C1633,CONT1633,BILL1633,SUB1633,CHN1633,106.1,5082.8,Yes
C1634,CONT1634,BILL1634,SUB1634,CHN1634,43.8,43.8,No
C1635,CONT1635,BILL1635,SUB1635,CHN1635,59,3707.6,No
C1636,CONT1636,BILL1636,SUB1636,CHN1636,69.95,220.45,No
C1637,CONT1637,BILL1637,SUB1637,CHN1637,24.35,1133.7,No
C1638,CONT1638,BILL1638,SUB1638,CHN1638,29.45,1983.15,No
C1639,CONT1639,BILL1639,SUB1639,CHN1639,84.4,5746.75,No
C1640,CONT1640,BILL1640,SUB1640,CHN1640,45.05,770.6,Yes
C1641,CONT1641,BILL1641,SUB1641,CHN1641,20.65,134.05,No
C1642,CONT1642,BILL1642,SUB1642,CHN1642,87.1,6230.1,No
C1643,CONT1643,BILL1643,SUB1643,CHN1643,19.85,573.05,No
C1644,CONT1644,BILL1644,SUB1644,CHN1644,90.35,3419.3,No
C1645,CONT1645,BILL1645,SUB1645,CHN1645,109.8,3587.25,Yes
C1646,CONT1646,BILL1646,SUB1646,CHN1646,84.65,3541.35,Yes
C1647,CONT1647,BILL1647,SUB1647,CHN1647,65.5,3801.3,No
C1648,CONT1648,BILL1648,SUB1648,CHN1648,79.5,868.5,Yes
C1649,CONT1649,BILL1649,SUB1649,CHN1649,80.95,4859.1,No
C1650,CONT1650,BILL1650,SUB1650,CHN1650,56.15,1439.35,No
C1651,CONT1651,BILL1651,SUB1651,CHN1651,85.8,85.8,Yes
C1652,CONT1652,BILL1652,SUB1652,CHN1652,79.1,79.1,Yes
C1653,CONT1653,BILL1653,SUB1653,CHN1653,34.4,592.75,No
C1654,CONT1654,BILL1654,SUB1654,CHN1654,20.75,1185.95,No
C1655,CONT1655,BILL1655,SUB1655,CHN1655,18.8,18.8,No
C1656,CONT1656,BILL1656,SUB1656,CHN1656,44.3,134.5,Yes
C1657,CONT1657,BILL1657,SUB1657,CHN1657,90.8,4921.2,No
C1658,CONT1658,BILL1658,SUB1658,CHN1658,25.6,901.25,No
C1659,CONT1659,BILL1659,SUB1659,CHN1659,105.95,5341.8,Yes
C1660,CONT1660,BILL1660,SUB1660,CHN1660,70.8,4859.95,No
C1661,CONT1661,BILL1661,SUB1661,CHN1661,25.4,1139.2,No
C1662,CONT1662,BILL1662,SUB1662,CHN1662,108.8,7082.45,No
C1663,CONT1663,BILL1663,SUB1663,CHN1663,69.75,324.6,Yes
C1664,CONT1664,BILL1664,SUB1664,CHN1664,94.65,4812.75,Yes
C1665,CONT1665,BILL1665,SUB1665,CHN1665,96.05,4399.5,Yes
C1666,CONT1666,BILL1666,SUB1666,CHN1666,76.85,663.55,No
C1667,CONT1667,BILL1667,SUB1667,CHN1667,20.25,174.65,No
C1668,CONT1668,BILL1668,SUB1668,CHN1668,24.8,321.7,No
C1669,CONT1669,BILL1669,SUB1669,CHN1669,115.65,5125.5,No
C1670,CONT1670,BILL1670,SUB1670,CHN1670,74.6,548.9,No
C1671,CONT1671,BILL1671,SUB1671,CHN1671,50.15,50.15,Yes
C1672,CONT1672,BILL1672,SUB1672,CHN1672,103.15,7031.3,No
C1673,CONT1673,BILL1673,SUB1673,CHN1673,72.1,5016.65,No
C1674,CONT1674,BILL1674,SUB1674,CHN1674,113.6,4594.95,Yes
C1675,CONT1675,BILL1675,SUB1675,CHN1675,25.1,611.45,No
C1676,CONT1676,BILL1676,SUB1676,CHN1676,78.9,2384.15,Yes
C1677,CONT1677,BILL1677,SUB1677,CHN1677,80.15,319.85,No
C1678,CONT1678,BILL1678,SUB1678,CHN1678,25.4,153.3,No
C1679,CONT1679,BILL1679,SUB1679,CHN1679,105.4,7035.6,No
C1680,CONT1680,BILL1680,SUB1680,CHN1680,45.75,344.2,No
C1681,CONT1681,BILL1681,SUB1681,CHN1681,24.45,1431.65,No
C1682,CONT1682,BILL1682,SUB1682,CHN1682,25,1849.2,No
C1683,CONT1683,BILL1683,SUB1683,CHN1683,85.25,6083.1,No
C1684,CONT1684,BILL1684,SUB1684,CHN1684,19.6,426.65,No
C1685,CONT1685,BILL1685,SUB1685,CHN1685,50.15,1655.35,No
C1686,CONT1686,BILL1686,SUB1686,CHN1686,70.55,1943.9,No
C1687,CONT1687,BILL1687,SUB1687,CHN1687,60.05,1616.15,Yes
C1688,CONT1688,BILL1688,SUB1688,CHN1688,26.4,314.95,No
C1689,CONT1689,BILL1689,SUB1689,CHN1689,20.15,804.85,No
C1690,CONT1690,BILL1690,SUB1690,CHN1690,58.85,465.7,No
C1691,CONT1691,BILL1691,SUB1691,CHN1691,97.55,6669.05,No
C1692,CONT1692,BILL1692,SUB1692,CHN1692,19.65,1161.75,No
C1693,CONT1693,BILL1693,SUB1693,CHN1693,25.25,947.75,No
C1694,CONT1694,BILL1694,SUB1694,CHN1694,114.45,8375.05,No
C1695,CONT1695,BILL1695,SUB1695,CHN1695,34.7,34.7,Yes
C1696,CONT1696,BILL1696,SUB1696,CHN1696,70.7,3770,No
C1697,CONT1697,BILL1697,SUB1697,CHN1697,85.3,264.8,Yes
C1698,CONT1698,BILL1698,SUB1698,CHN1698,75.55,4707.85,No
C1699,CONT1699,BILL1699,SUB1699,CHN1699,84.8,6152.4,No
C1700,CONT1700,BILL1700,SUB1700,CHN1700,20.65,958.1,No
C1701,CONT1701,BILL1701,SUB1701,CHN1701,20.45,943,No
C1702,CONT1702,BILL1702,SUB1702,CHN1702,102.45,6615.15,Yes
C1703,CONT1703,BILL1703,SUB1703,CHN1703,104.4,2200.25,Yes
C1704,CONT1704,BILL1704,SUB1704,CHN1704,35.65,425.1,No
C1705,CONT1705,BILL1705,SUB1705,CHN1705,99.75,99.75,Yes
C1706,CONT1706,BILL1706,SUB1706,CHN1706,90.45,5044.8,No
C1707,CONT1707,BILL1707,SUB1707,CHN1707,97.65,6743.55,No
C1708,CONT1708,BILL1708,SUB1708,CHN1708,73.85,196.4,No
C1709,CONT1709,BILL1709,SUB1709,CHN1709,74.4,299.7,Yes
C1710,CONT1710,BILL1710,SUB1710,CHN1710,69.1,2093.9,No
C1711,CONT1711,BILL1711,SUB1711,CHN1711,82.75,417.75,No
C1712,CONT1712,BILL1712,SUB1712,CHN1712,24.4,1725.4,No
C1713,CONT1713,BILL1713,SUB1713,CHN1713,55.25,1620.2,No
C1714,CONT1714,BILL1714,SUB1714,CHN1714,61.35,3169.55,No
C1715,CONT1715,BILL1715,SUB1715,CHN1715,76.75,5233.25,No
C1716,CONT1716,BILL1716,SUB1716,CHN1716,19.4,967.85,No
C1717,CONT1717,BILL1717,SUB1717,CHN1717,54.75,438.05,No
C1718,CONT1718,BILL1718,SUB1718,CHN1718,19.7,1421.9,No
C1719,CONT1719,BILL1719,SUB1719,CHN1719,19.9,323.15,No
C1720,CONT1720,BILL1720,SUB1720,CHN1720,107.95,318.6,No
C1721,CONT1721,BILL1721,SUB1721,CHN1721,83.8,163.7,No
C1722,CONT1722,BILL1722,SUB1722,CHN1722,74.25,639.65,Yes
C1723,CONT1723,BILL1723,SUB1723,CHN1723,56.4,2928.5,No
C1724,CONT1724,BILL1724,SUB1724,CHN1724,20.1,100.35,No
C1725,CONT1725,BILL1725,SUB1725,CHN1725,94.9,273.2,No
C1726,CONT1726,BILL1726,SUB1726,CHN1726,94.2,1608.15,No
C1727,CONT1727,BILL1727,SUB1727,CHN1727,49.9,1441.95,No
C1728,CONT1728,BILL1728,SUB1728,CHN1728,71.05,2168.15,No
C1729,CONT1729,BILL1729,SUB1729,CHN1729,81.65,3618.7,No
C1730,CONT1730,BILL1730,SUB1730,CHN1730,89.45,5692.65,No
C1731,CONT1731,BILL1731,SUB1731,CHN1731,59.85,59.85,Yes
C1732,CONT1732,BILL1732,SUB1732,CHN1732,69.6,69.6,Yes
C1733,CONT1733,BILL1733,SUB1733,CHN1733,99,5969.3,No
C1734,CONT1734,BILL1734,SUB1734,CHN1734,19.05,19.05,No
C1735,CONT1735,BILL1735,SUB1735,CHN1735,45.4,418.8,Yes
C1736,CONT1736,BILL1736,SUB1736,CHN1736,114.45,8100.55,No
C1737,CONT1737,BILL1737,SUB1737,CHN1737,19.5,19.5,Yes
C1738,CONT1738,BILL1738,SUB1738,CHN1738,44.25,313.45,No
C1739,CONT1739,BILL1739,SUB1739,CHN1739,90.55,6130.95,No
C1740,CONT1740,BILL1740,SUB1740,CHN1740,69.9,69.9,Yes
C1741,CONT1741,BILL1741,SUB1741,CHN1741,20.4,745.3,No
C1742,CONT1742,BILL1742,SUB1742,CHN1742,71.4,1212.1,No
C1743,CONT1743,BILL1743,SUB1743,CHN1743,87.15,183.75,Yes
C1744,CONT1744,BILL1744,SUB1744,CHN1744,24.85,1583.5,No
C1745,CONT1745,BILL1745,SUB1745,CHN1745,104.45,4162.05,No
C1746,CONT1746,BILL1746,SUB1746,CHN1746,19.8,1119.9,No
C1747,CONT1747,BILL1747,SUB1747,CHN1747,116.45,8013.55,No
C1748,CONT1748,BILL1748,SUB1748,CHN1748,84.75,264.85,Yes
C1749,CONT1749,BILL1749,SUB1749,CHN1749,20.05,1102.4,No
C1750,CONT1750,BILL1750,SUB1750,CHN1750,110.75,5832,No
C1751,CONT1751,BILL1751,SUB1751,CHN1751,89.7,4304.5,No
C1752,CONT1752,BILL1752,SUB1752,CHN1752,89.95,1178.4,Yes
C1753,CONT1753,BILL1753,SUB1753,CHN1753,48.7,1421.75,No
C1754,CONT1754,BILL1754,SUB1754,CHN1754,96.6,6827.5,No
C1755,CONT1755,BILL1755,SUB1755,CHN1755,74.3,4698.05,No
C1756,CONT1756,BILL1756,SUB1756,CHN1756,54.3,654.5,No
C1757,CONT1757,BILL1757,SUB1757,CHN1757,74.85,3268.05,No
C1758,CONT1758,BILL1758,SUB1758,CHN1758,79.95,4362.05,No
C1759,CONT1759,BILL1759,SUB1759,CHN1759,20.05,1386.9,No
C1760,CONT1760,BILL1760,SUB1760,CHN1760,19.4,415.4,No
C1761,CONT1761,BILL1761,SUB1761,CHN1761,54.9,2614.1,No
C1762,CONT1762,BILL1762,SUB1762,CHN1762,24.45,1513.6,No
C1763,CONT1763,BILL1763,SUB1763,CHN1763,89.65,3161.6,No
C1764,CONT1764,BILL1764,SUB1764,CHN1764,45.4,80.95,No
C1765,CONT1765,BILL1765,SUB1765,CHN1765,75.7,4676.7,No
C1766,CONT1766,BILL1766,SUB1766,CHN1766,110.65,6526.65,No
C1767,CONT1767,BILL1767,SUB1767,CHN1767,20.55,583.3,No
C1768,CONT1768,BILL1768,SUB1768,CHN1768,115.15,8078.1,No
C1769,CONT1769,BILL1769,SUB1769,CHN1769,58.55,3503.5,No
C1770,CONT1770,BILL1770,SUB1770,CHN1770,93.25,6669.45,No
C1771,CONT1771,BILL1771,SUB1771,CHN1771,113.2,4689.5,Yes
C1772,CONT1772,BILL1772,SUB1772,CHN1772,90.5,1201.15,Yes
C1773,CONT1773,BILL1773,SUB1773,CHN1773,79,143.65,Yes
C1774,CONT1774,BILL1774,SUB1774,CHN1774,19.35,1292.65,No
C1775,CONT1775,BILL1775,SUB1775,CHN1775,48.75,48.75,No
C1776,CONT1776,BILL1776,SUB1776,CHN1776,109.05,7108.2,No
C1777,CONT1777,BILL1777,SUB1777,CHN1777,25,1802.55,No
C1778,CONT1778,BILL1778,SUB1778,CHN1778,54.9,1505.15,No
C1779,CONT1779,BILL1779,SUB1779,CHN1779,24.75,1859.1,No
C1780,CONT1780,BILL1780,SUB1780,CHN1780,91.15,168.5,No
C1781,CONT1781,BILL1781,SUB1781,CHN1781,20.15,390.85,Yes
C1782,CONT1782,BILL1782,SUB1782,CHN1782,104.35,6339.45,No
C1783,CONT1783,BILL1783,SUB1783,CHN1783,66.05,1652.4,No
C1784,CONT1784,BILL1784,SUB1784,CHN1784,71.65,71.65,Yes
C1785,CONT1785,BILL1785,SUB1785,CHN1785,20.35,77.5,Yes
C1786,CONT1786,BILL1786,SUB1786,CHN1786,92.2,6392.85,No
C1787,CONT1787,BILL1787,SUB1787,CHN1787,84.25,3264.5,Yes
C1788,CONT1788,BILL1788,SUB1788,CHN1788,105.2,4599.15,No
C1789,CONT1789,BILL1789,SUB1789,CHN1789,19.6,1134.25,No
C1790,CONT1790,BILL1790,SUB1790,CHN1790,30.4,1621.35,No
C1791,CONT1791,BILL1791,SUB1791,CHN1791,78.1,947.3,Yes
C1792,CONT1792,BILL1792,SUB1792,CHN1792,61.5,2722.2,No
C1793,CONT1793,BILL1793,SUB1793,CHN1793,69.4,3058.3,No
C1794,CONT1794,BILL1794,SUB1794,CHN1794,24.75,1769.6,No
C1795,CONT1795,BILL1795,SUB1795,CHN1795,91.05,6293.75,No
C1796,CONT1796,BILL1796,SUB1796,CHN1796,89.65,1761.05,Yes
C1797,CONT1797,BILL1797,SUB1797,CHN1797,73.65,1642.75,No
C1798,CONT1798,BILL1798,SUB1798,CHN1798,19.4,578.5,No
C1799,CONT1799,BILL1799,SUB1799,CHN1799,26.2,954.9,No
C1800,CONT1800,BILL1800,SUB1800,CHN1800,98.7,973.25,Yes
C1801,CONT1801,BILL1801,SUB1801,CHN1801,43.85,43.85,No
C1802,CONT1802,BILL1802,SUB1802,CHN1802,69.7,1490.4,No
C1803,CONT1803,BILL1803,SUB1803,CHN1803,38.55,280,No
C1804,CONT1804,BILL1804,SUB1804,CHN1804,53.1,1901.25,No
C1805,CONT1805,BILL1805,SUB1805,CHN1805,20.65,716.4,No
C1806,CONT1806,BILL1806,SUB1806,CHN1806,64.45,4720,No
C1807,CONT1807,BILL1807,SUB1807,CHN1807,25.1,930.95,No
C1808,CONT1808,BILL1808,SUB1808,CHN1808,76.35,76.35,Yes
C1809,CONT1809,BILL1809,SUB1809,CHN1809,79.15,1676.95,Yes
C1810,CONT1810,BILL1810,SUB1810,CHN1810,85,2642.05,Yes
C1811,CONT1811,BILL1811,SUB1811,CHN1811,95.15,6770.85,No
C1812,CONT1812,BILL1812,SUB1812,CHN1812,79.35,1835.3,No
C1813,CONT1813,BILL1813,SUB1813,CHN1813,96.65,1588.25,No
C1814,CONT1814,BILL1814,SUB1814,CHN1814,75.5,75.5,No
C1815,CONT1815,BILL1815,SUB1815,CHN1815,19.7,258.35,No
C1816,CONT1816,BILL1816,SUB1816,CHN1816,20.5,1502.25,No
C1817,CONT1817,BILL1817,SUB1817,CHN1817,19.2,19.2,No
C1818,CONT1818,BILL1818,SUB1818,CHN1818,98.35,6929.4,No
C1819,CONT1819,BILL1819,SUB1819,CHN1819,74.35,4453.3,No
C1820,CONT1820,BILL1820,SUB1820,CHN1820,51.35,3244.4,No
C1821,CONT1821,BILL1821,SUB1821,CHN1821,45.65,323.45,No
C1822,CONT1822,BILL1822,SUB1822,CHN1822,85.3,2661.1,Yes
C1823,CONT1823,BILL1823,SUB1823,CHN1823,86.55,2697.4,Yes
C1824,CONT1824,BILL1824,SUB1824,CHN1824,73.85,1424.5,Yes
C1825,CONT1825,BILL1825,SUB1825,CHN1825,20.3,1401.15,No
C1826,CONT1826,BILL1826,SUB1826,CHN1826,54.2,1739.6,No
C1827,CONT1827,BILL1827,SUB1827,CHN1827,90.65,5931,No
C1828,CONT1828,BILL1828,SUB1828,CHN1828,50.9,2333.85,No
C1829,CONT1829,BILL1829,SUB1829,CHN1829,25.05,949.85,No
C1830,CONT1830,BILL1830,SUB1830,CHN1830,74.85,572.45,No
C1831,CONT1831,BILL1831,SUB1831,CHN1831,20.5,696.8,No
C1832,CONT1832,BILL1832,SUB1832,CHN1832,63.55,1381.8,No
C1833,CONT1833,BILL1833,SUB1833,CHN1833,44.85,2572.95,Yes
C1834,CONT1834,BILL1834,SUB1834,CHN1834,47.95,47.95,No
C1835,CONT1835,BILL1835,SUB1835,CHN1835,45.1,45.1,Yes
C1836,CONT1836,BILL1836,SUB1836,CHN1836,45,45,No
C1837,CONT1837,BILL1837,SUB1837,CHN1837,96,2122.45,Yes
C1838,CONT1838,BILL1838,SUB1838,CHN1838,20.05,20.05,Yes
C1839,CONT1839,BILL1839,SUB1839,CHN1839,90.05,4931.8,No
C1840,CONT1840,BILL1840,SUB1840,CHN1840,25.3,116.95,No
C1841,CONT1841,BILL1841,SUB1841,CHN1841,108.65,6937.95,Yes
C1842,CONT1842,BILL1842,SUB1842,CHN1842,24.3,1261.7,No
C1843,CONT1843,BILL1843,SUB1843,CHN1843,75.95,3273.8,No
C1844,CONT1844,BILL1844,SUB1844,CHN1844,19.7,1415.85,No
C1845,CONT1845,BILL1845,SUB1845,CHN1845,66.4,3958.2,No
C1846,CONT1846,BILL1846,SUB1846,CHN1846,35.75,2492.25,No
C1847,CONT1847,BILL1847,SUB1847,CHN1847,18.8,279.2,No
C1848,CONT1848,BILL1848,SUB1848,CHN1848,19.4,1083,No
C1849,CONT1849,BILL1849,SUB1849,CHN1849,19.3,755.5,No
C1850,CONT1850,BILL1850,SUB1850,CHN1850,45.55,402.6,Yes
C1851,CONT1851,BILL1851,SUB1851,CHN1851,67.45,3252,No
C1852,CONT1852,BILL1852,SUB1852,CHN1852,35.1,68.75,Yes
C1853,CONT1853,BILL1853,SUB1853,CHN1853,46.2,46.2,Yes
C1854,CONT1854,BILL1854,SUB1854,CHN1854,45.15,45.15,Yes
C1855,CONT1855,BILL1855,SUB1855,CHN1855,43.3,43.3,Yes
C1856,CONT1856,BILL1856,SUB1856,CHN1856,20.1,936.85,No
C1857,CONT1857,BILL1857,SUB1857,CHN1857,57.15,2250.65,Yes
C1858,CONT1858,BILL1858,SUB1858,CHN1858,58.9,3857.1,No
C1859,CONT1859,BILL1859,SUB1859,CHN1859,73.2,1441.1,Yes
C1860,CONT1860,BILL1860,SUB1860,CHN1860,85.35,4338.6,Yes
C1861,CONT1861,BILL1861,SUB1861,CHN1861,19.45,1378.45,No
C1862,CONT1862,BILL1862,SUB1862,CHN1862,45.95,45.95,Yes
C1863,CONT1863,BILL1863,SUB1863,CHN1863,50.5,2566.3,No
C1864,CONT1864,BILL1864,SUB1864,CHN1864,25.1,171,No
C1865,CONT1865,BILL1865,SUB1865,CHN1865,60.7,1597.4,No
C1866,CONT1866,BILL1866,SUB1866,CHN1866,99,4744.35,No
C1867,CONT1867,BILL1867,SUB1867,CHN1867,104.4,6721.6,No
C1868,CONT1868,BILL1868,SUB1868,CHN1868,83.75,247.25,Yes
C1869,CONT1869,BILL1869,SUB1869,CHN1869,44.05,44.05,No
C1870,CONT1870,BILL1870,SUB1870,CHN1870,24.1,1734.65,No
C1871,CONT1871,BILL1871,SUB1871,CHN1871,45.55,45.55,No
C1872,CONT1872,BILL1872,SUB1872,CHN1872,93.8,4539.35,No
C1873,CONT1873,BILL1873,SUB1873,CHN1873,19.7,804.25,No
C1874,CONT1874,BILL1874,SUB1874,CHN1874,70.65,5011.15,No
C1875,CONT1875,BILL1875,SUB1875,CHN1875,86.45,3574.5,No
C1876,CONT1876,BILL1876,SUB1876,CHN1876,114.1,8086.4,No
C1877,CONT1877,BILL1877,SUB1877,CHN1877,95.2,4563,No
C1878,CONT1878,BILL1878,SUB1878,CHN1878,88.55,6362.35,No
C1879,CONT1879,BILL1879,SUB1879,CHN1879,20.75,67.1,No
C1880,CONT1880,BILL1880,SUB1880,CHN1880,70.05,70.05,Yes
C1881,CONT1881,BILL1881,SUB1881,CHN1881,86,165.45,Yes
C1882,CONT1882,BILL1882,SUB1882,CHN1882,44.65,1156.55,No
C1883,CONT1883,BILL1883,SUB1883,CHN1883,60.2,1834.15,No
C1884,CONT1884,BILL1884,SUB1884,CHN1884,100.5,3653.35,Yes
C1885,CONT1885,BILL1885,SUB1885,CHN1885,55.45,1477.65,No
C1886,CONT1886,BILL1886,SUB1886,CHN1886,70.3,1706.45,No
C1887,CONT1887,BILL1887,SUB1887,CHN1887,60.4,3953.7,No
C1888,CONT1888,BILL1888,SUB1888,CHN1888,72.65,1194.3,Yes
C1889,CONT1889,BILL1889,SUB1889,CHN1889,55.8,1327.85,No
C1890,CONT1890,BILL1890,SUB1890,CHN1890,31.1,419.7,No
C1891,CONT1891,BILL1891,SUB1891,CHN1891,21,21,Yes
C1892,CONT1892,BILL1892,SUB1892,CHN1892,45.1,45.1,Yes
C1893,CONT1893,BILL1893,SUB1893,CHN1893,50.95,207.35,No
C1894,CONT1894,BILL1894,SUB1894,CHN1894,69.1,1083.7,No
C1895,CONT1895,BILL1895,SUB1895,CHN1895,43.95,2007.85,No
C1896,CONT1896,BILL1896,SUB1896,CHN1896,86.5,5882.75,No
C1897,CONT1897,BILL1897,SUB1897,CHN1897,69.95,2657.55,No
C1898,CONT1898,BILL1898,SUB1898,CHN1898,50.4,1527.5,Yes
C1899,CONT1899,BILL1899,SUB1899,CHN1899,78.95,378.4,Yes
C1900,CONT1900,BILL1900,SUB1900,CHN1900,90.95,1612.2,No
C1901,CONT1901,BILL1901,SUB1901,CHN1901,19.9,76.65,No
C1902,CONT1902,BILL1902,SUB1902,CHN1902,20.15,260.7,No
C1903,CONT1903,BILL1903,SUB1903,CHN1903,90.6,6441.85,No
C1904,CONT1904,BILL1904,SUB1904,CHN1904,92,266.8,No
C1905,CONT1905,BILL1905,SUB1905,CHN1905,94.45,5124.6,Yes
C1906,CONT1906,BILL1906,SUB1906,CHN1906,24.85,962.25,No
C1907,CONT1907,BILL1907,SUB1907,CHN1907,36,1382.9,No
C1908,CONT1908,BILL1908,SUB1908,CHN1908,78.5,571.05,No
C1909,CONT1909,BILL1909,SUB1909,CHN1909,19.95,1399.35,No
C1910,CONT1910,BILL1910,SUB1910,CHN1910,20.65,150,No
C1911,CONT1911,BILL1911,SUB1911,CHN1911,30.5,167.2,No
C1912,CONT1912,BILL1912,SUB1912,CHN1912,106.1,7657.4,No
C1913,CONT1913,BILL1913,SUB1913,CHN1913,20.5,865.05,No
