CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure
C4214,Female,0,No,No,6
C4215,Male,0,No,No,4
C4216,Male,0,Yes,No,72
C4217,Male,0,No,No,72
C4218,Male,1,Yes,No,14
C4219,Male,0,No,No,7
C4220,Female,0,No,No,48
C4221,Male,0,Yes,Yes,55
C4222,Male,0,No,No,1
C4223,Male,0,No,No,45
C4224,Male,0,No,No,3
C4225,Female,0,Yes,No,71
C4226,Male,0,Yes,No,8
C4227,Female,0,Yes,No,3
C4228,Male,0,Yes,Yes,69
C4229,Male,0,Yes,Yes,1
C4230,Female,1,Yes,No,72
C4231,Male,0,No,No,11
C4232,Male,0,No,No,71
C4233,Female,0,No,No,1
C4234,Female,0,Yes,No,33
C4235,Female,0,No,No,16
C4236,Female,1,Yes,No,56
C4237,Female,0,No,No,1
C4238,Male,0,No,No,5
C4239,Male,0,Yes,Yes,57
C4240,Male,0,Yes,Yes,56
C4241,Male,0,No,No,8
C4242,Female,0,Yes,Yes,22
C4243,Female,0,No,No,1
C4244,Female,0,No,Yes,40
C4245,Male,0,Yes,Yes,46
C4246,Male,0,Yes,Yes,63
C4247,Male,0,Yes,Yes,68
C4248,Male,0,Yes,Yes,69
C4249,Female,0,Yes,No,56
C4250,Female,0,Yes,Yes,10
C4251,Male,0,No,No,63
C4252,Female,0,Yes,Yes,24
C4253,Female,0,No,No,19
C4254,Male,0,Yes,Yes,22
C4255,Male,0,Yes,No,29
C4256,Male,0,Yes,No,13
C4257,Female,0,Yes,No,70
C4258,Female,0,Yes,No,49
C4259,Female,1,Yes,No,43
C4260,Female,0,No,No,3
C4261,Male,0,Yes,Yes,42
C4262,Male,0,No,No,57
C4263,Male,1,No,No,2
C4264,Female,0,Yes,No,72
C4265,Female,1,No,No,46
C4266,Male,1,Yes,No,66
C4267,Male,0,No,No,62
C4268,Female,0,Yes,No,72
C4269,Male,0,Yes,Yes,35
C4270,Male,0,Yes,No,17
C4271,Female,0,Yes,No,72
C4272,Female,0,Yes,Yes,28
C4273,Male,0,Yes,No,56
C4274,Female,0,No,No,31
C4275,Male,0,No,No,45
C4276,Female,0,No,No,1
C4277,Female,0,No,No,2
C4278,Female,0,No,No,6
C4279,Female,0,Yes,No,48
C4280,Male,0,Yes,Yes,25
C4281,Male,0,Yes,Yes,64
C4282,Male,0,No,No,50
C4283,Female,0,Yes,Yes,52
C4284,Male,1,Yes,No,4
C4285,Female,1,No,No,32
C4286,Male,0,Yes,Yes,45
C4287,Male,0,Yes,No,9
C4288,Female,1,Yes,No,66
C4289,Male,0,No,Yes,3
C4290,Female,0,No,No,54
C4291,Female,0,Yes,Yes,1
C4292,Female,0,Yes,Yes,64
C4293,Female,1,No,No,31
C4294,Female,0,No,No,14
C4295,Female,0,No,No,12
C4296,Male,1,Yes,No,67
C4297,Female,0,Yes,Yes,35
C4298,Female,0,No,No,45
C4299,Male,0,No,No,10
C4300,Female,1,No,No,29
C4301,Female,0,No,No,24
C4302,Male,0,Yes,Yes,66
C4303,Male,0,No,No,51
C4304,Female,0,Yes,No,45
C4305,Female,0,Yes,No,49
C4306,Female,0,Yes,No,29
C4307,Male,0,Yes,Yes,40
C4308,Female,1,No,No,37
C4309,Male,0,No,No,25
C4310,Female,0,No,No,22
C4311,Male,0,No,No,72
C4312,Female,0,No,No,7
C4313,Male,0,Yes,Yes,33
C4314,Female,0,No,No,23
C4315,Male,1,No,No,24
C4316,Female,0,No,No,1
C4317,Male,0,No,No,69
C4318,Female,0,No,Yes,3
C4319,Male,0,No,No,56
C4320,Male,0,No,No,65
C4321,Male,0,Yes,No,71
C4322,Female,1,No,No,14
C4323,Female,0,No,No,2
C4324,Female,0,No,No,32
C4325,Male,0,No,No,40
C4326,Male,0,No,No,1
C4327,Male,0,No,No,1
C4328,Female,0,No,No,7
C4329,Female,0,Yes,No,15
C4330,Female,0,Yes,Yes,17
C4331,Male,0,No,No,19
C4332,Male,0,No,No,71
C4333,Female,0,Yes,Yes,54
C4334,Male,0,Yes,No,31
C4335,Female,0,No,No,11
C4336,Female,1,No,No,18
C4337,Female,1,No,No,72
C4338,Female,1,No,No,71
C4339,Male,1,No,No,5
C4340,Male,0,Yes,No,38
C4341,Male,0,No,Yes,5
C4342,Male,1,No,No,2
C4343,Female,1,No,No,52
C4344,Female,1,No,No,8
C4345,Female,0,No,No,68
C4346,Male,0,Yes,Yes,69
C4347,Female,0,Yes,No,42
C4348,Female,0,No,No,50
C4349,Female,0,No,No,1
C4350,Male,1,Yes,No,1
C4351,Male,0,Yes,No,33
C4352,Female,0,No,No,7
C4353,Male,0,Yes,Yes,64
C4354,Female,0,No,No,1
C4355,Male,0,No,No,59
C4356,Female,0,Yes,No,6
C4357,Female,0,No,No,3
C4358,Female,0,Yes,No,15
C4359,Male,0,Yes,Yes,13
C4360,Female,0,No,No,23
C4361,Male,1,Yes,No,31
C4362,Male,0,No,No,29
C4363,Female,0,Yes,No,49
C4364,Female,0,Yes,No,56
C4365,Female,0,No,No,63
C4366,Male,0,Yes,No,63
C4367,Male,1,Yes,Yes,24
C4368,Male,1,Yes,No,36
C4369,Female,1,No,No,9
C4370,Male,0,No,No,3
C4371,Female,0,Yes,No,21
C4372,Male,0,Yes,Yes,13
C4373,Male,0,Yes,Yes,1
C4374,Female,0,Yes,Yes,25
C4375,Male,0,Yes,Yes,71
C4376,Male,0,No,No,66
C4377,Female,0,No,No,45
C4378,Female,0,Yes,No,22
C4379,Female,0,Yes,No,67
C4380,Female,0,Yes,No,68
C4381,Female,0,Yes,Yes,0
C4382,Female,1,No,No,49
C4383,Female,1,No,No,4
C4384,Male,0,Yes,No,63
C4385,Female,0,Yes,No,2
C4386,Male,0,No,No,21
C4387,Male,0,Yes,Yes,55
C4388,Male,0,No,Yes,1
C4389,Female,0,No,No,17
C4390,Male,0,No,No,30
C4391,Male,0,Yes,Yes,22
C4392,Female,0,No,No,9
C4393,Male,0,Yes,Yes,1
C4394,Female,0,Yes,No,21
C4395,Male,0,No,No,19
C4396,Female,0,Yes,Yes,69
C4397,Male,1,No,No,1
C4398,Female,0,Yes,No,72
C4399,Male,0,Yes,Yes,70
C4400,Female,0,No,No,66
C4401,Female,0,Yes,Yes,7
C4402,Female,1,Yes,Yes,46
C4403,Male,0,No,No,39
C4404,Female,0,Yes,Yes,32
C4405,Male,0,No,No,24
C4406,Male,0,Yes,Yes,6
C4407,Female,0,No,No,37
C4408,Male,0,No,Yes,8
C4409,Female,0,Yes,Yes,72
C4410,Male,1,Yes,No,71
C4411,Female,0,Yes,No,16
C4412,Female,0,Yes,No,57
C4413,Male,0,No,No,66
C4414,Female,1,No,No,17
C4415,Female,0,No,Yes,21
C4416,Male,0,Yes,No,66
C4417,Female,0,Yes,No,17
C4418,Male,0,No,Yes,1
C4419,Male,0,Yes,No,58
C4420,Female,0,Yes,Yes,8
C4421,Male,0,No,No,27
C4422,Male,0,Yes,No,34
C4423,Male,0,No,No,30
C4424,Male,0,No,No,33
C4425,Male,0,No,Yes,1
C4426,Male,0,Yes,Yes,14
C4427,Female,0,No,Yes,16
C4428,Female,0,No,No,49
C4429,Male,0,Yes,Yes,19
C4430,Female,0,Yes,Yes,70
C4431,Female,0,Yes,Yes,32
C4432,Female,0,No,No,18
C4433,Male,0,No,No,37
C4434,Female,0,No,No,4
C4435,Female,0,Yes,No,16
C4436,Male,0,Yes,No,17
C4437,Female,0,No,Yes,19
C4438,Male,0,Yes,No,60
C4439,Male,0,Yes,Yes,51
C4440,Male,0,Yes,Yes,28
C4441,Male,0,No,No,43
C4442,Male,0,Yes,No,42
C4443,Male,0,No,No,3
C4444,Female,0,No,No,1
C4445,Female,0,No,No,3
C4446,Female,0,No,No,63
C4447,Male,1,No,No,3
C4448,Male,0,Yes,No,68
C4449,Female,1,No,No,30
C4450,Female,0,No,No,60
C4451,Male,0,No,No,15
C4452,Male,1,No,No,45
C4453,Female,0,Yes,No,70
C4454,Male,0,Yes,No,10
C4455,Male,0,No,No,4
C4456,Female,0,No,No,1
C4457,Female,0,Yes,No,68
C4458,Male,0,Yes,Yes,22
C4459,Male,0,Yes,Yes,38
C4460,Female,0,No,No,1
C4461,Male,0,Yes,No,18
C4462,Male,0,No,No,29
C4463,Female,0,No,No,16
C4464,Male,0,No,No,1
C4465,Male,0,No,No,12
C4466,Male,0,No,No,31
C4467,Male,0,No,No,4
C4468,Female,0,Yes,No,48
C4469,Female,0,No,No,15
C4470,Male,0,No,No,50
C4471,Male,0,No,No,7
C4472,Male,1,Yes,No,41
C4473,Male,0,Yes,Yes,68
C4474,Female,1,Yes,No,26
C4475,Male,0,No,No,57
C4476,Female,0,No,No,3
C4477,Female,0,No,No,1
C4478,Male,0,Yes,Yes,19
C4479,Female,0,No,No,3
C4480,Female,0,No,No,59
C4481,Female,0,Yes,No,1
C4482,Male,0,Yes,No,42
C4483,Female,0,No,No,7
C4484,Male,0,Yes,No,67
C4485,Male,0,No,No,1
C4486,Male,0,Yes,No,66
C4487,Female,0,No,No,61
C4488,Male,0,Yes,Yes,4
C4489,Female,1,Yes,No,42
C4490,Female,0,Yes,Yes,64
C4491,Female,1,Yes,No,54
C4492,Male,0,No,No,1
C4493,Male,0,Yes,Yes,54
C4494,Female,0,No,Yes,18
C4495,Male,0,No,No,3
C4496,Female,0,No,No,1
C4497,Female,0,Yes,Yes,72
C4498,Male,1,Yes,No,60
C4499,Female,0,Yes,Yes,11
C4500,Female,0,No,Yes,12
C4501,Male,0,Yes,Yes,61
C4502,Female,0,No,No,39
C4503,Male,0,No,No,55
C4504,Female,0,No,No,17
C4505,Male,0,No,No,37
C4506,Female,0,Yes,No,72
C4507,Male,1,Yes,No,72
C4508,Female,0,No,No,8
C4509,Female,0,Yes,Yes,22
C4510,Female,0,No,No,1
C4511,Female,0,No,No,38
C4512,Male,0,No,Yes,17
C4513,Female,1,No,No,70
C4514,Female,1,Yes,Yes,72
C4515,Female,0,No,No,28
C4516,Female,0,No,No,15
C4517,Male,0,Yes,Yes,72
C4518,Female,1,Yes,No,11
C4519,Male,1,No,No,8
C4520,Female,0,Yes,No,57
C4521,Male,0,Yes,Yes,1
C4522,Female,0,Yes,No,46
C4523,Male,0,Yes,No,30
C4524,Male,1,Yes,No,10
C4525,Male,0,Yes,No,23
C4526,Male,0,No,No,32
C4527,Male,0,No,No,13
C4528,Female,0,No,No,39
C4529,Female,0,No,No,44
C4530,Male,1,No,No,9
C4531,Female,0,Yes,No,67
C4532,Male,0,Yes,Yes,9
C4533,Female,0,No,No,15
C4534,Female,0,Yes,No,71
C4535,Male,0,No,No,1
C4536,Female,0,Yes,Yes,30
C4537,Male,0,No,No,1
C4538,Male,0,Yes,No,17
C4539,Female,0,No,No,3
C4540,Male,0,Yes,Yes,67
C4541,Male,0,No,No,1
C4542,Female,1,No,No,1
C4543,Female,1,Yes,No,32
C4544,Male,0,Yes,Yes,41
C4545,Male,0,Yes,No,1
C4546,Female,0,No,No,1
C4547,Female,0,Yes,Yes,12
C4548,Male,0,Yes,Yes,62
C4549,Female,0,No,No,22
C4550,Female,0,No,Yes,17
C4551,Female,0,Yes,Yes,72
C4552,Male,0,Yes,Yes,56
C4553,Female,0,No,No,9
C4554,Male,0,Yes,No,72
C4555,Male,0,No,No,20
C4556,Male,0,Yes,Yes,19
C4557,Male,0,No,No,2
C4558,Male,0,No,No,53
C4559,Female,1,No,No,27
C4560,Male,0,No,No,6
C4561,Male,0,Yes,Yes,9
C4562,Female,0,Yes,Yes,8
C4563,Female,0,Yes,Yes,71
C4564,Female,0,No,No,10
C4565,Male,0,No,No,1
C4566,Female,0,Yes,No,71
C4567,Male,0,Yes,No,68
C4568,Male,0,No,No,34
C4569,Male,0,No,No,26
C4570,Female,0,No,No,22
C4571,Male,0,No,No,7
C4572,Female,0,Yes,No,20
C4573,Female,0,Yes,No,60
C4574,Male,0,Yes,Yes,72
C4575,Female,1,Yes,No,72
C4576,Male,0,No,No,4
C4577,Male,0,Yes,Yes,16
C4578,Female,1,Yes,No,62
C4579,Female,0,No,No,10
C4580,Male,0,No,No,31
C4581,Female,0,Yes,No,71
C4582,Male,0,No,No,58
C4583,Male,0,Yes,Yes,70
C4584,Female,0,Yes,No,71
C4585,Male,1,No,No,69
C4586,Female,1,No,No,1
C4587,Female,0,Yes,Yes,72
C4588,Female,0,Yes,No,26
C4589,Female,0,Yes,No,33
C4590,Female,0,Yes,Yes,10
C4591,Female,1,No,No,57
C4592,Female,0,No,No,10
C4593,Female,0,Yes,Yes,39
C4594,Female,0,No,No,11
C4595,Female,0,Yes,Yes,21
C4596,Female,0,Yes,Yes,68
C4597,Male,0,No,No,18
C4598,Female,0,No,No,6
C4599,Male,0,No,No,18
C4600,Female,0,Yes,Yes,52
C4601,Male,0,Yes,Yes,56
C4602,Male,0,No,No,45
C4603,Female,0,No,No,67
C4604,Male,0,Yes,No,3
C4605,Male,1,No,No,65
C4606,Male,0,Yes,No,63
C4607,Female,0,Yes,Yes,11
C4608,Male,0,No,Yes,1
C4609,Male,0,No,No,55
C4610,Male,0,Yes,Yes,25
C4611,Male,0,Yes,No,72
C4612,Female,0,Yes,No,72
C4613,Female,0,No,Yes,65
C4614,Female,1,No,No,54
C4615,Male,0,Yes,Yes,7
C4616,Female,0,Yes,No,72
C4617,Male,0,Yes,No,21
C4618,Female,0,No,No,2
C4619,Male,1,No,No,4
C4620,Male,0,Yes,No,3
C4621,Male,0,Yes,No,72
C4622,Female,0,No,No,6
C4623,Male,0,No,No,52
C4624,Male,1,Yes,No,69
C4625,Male,0,No,No,8
C4626,Female,1,No,No,8
C4627,Female,1,No,No,63
C4628,Male,0,No,No,60
C4629,Female,0,Yes,No,12
C4630,Female,0,No,No,13
C4631,Male,0,No,No,22
C4632,Male,0,No,No,5
C4633,Female,0,Yes,Yes,1
C4634,Female,0,Yes,Yes,72
C4635,Female,0,No,No,2
C4636,Female,0,Yes,Yes,40
C4637,Male,0,Yes,Yes,44
C4638,Male,1,Yes,No,71
C4639,Female,0,No,No,2
C4640,Male,1,No,No,26
C4641,Male,0,Yes,Yes,1
C4642,Female,0,No,No,1
C4643,Male,0,Yes,Yes,65
C4644,Male,0,No,No,3
C4645,Male,0,No,No,13
C4646,Female,0,Yes,No,33
C4647,Female,0,No,No,1
C4648,Male,0,Yes,Yes,4
C4649,Male,0,No,No,2
C4650,Male,0,Yes,No,72
C4651,Female,0,Yes,Yes,37
C4652,Female,0,No,No,15
C4653,Female,0,No,No,23
C4654,Female,0,Yes,Yes,30
C4655,Female,0,Yes,Yes,42
C4656,Female,0,No,No,32
C4657,Female,0,Yes,Yes,22
C4658,Male,0,Yes,No,42
C4659,Female,0,No,No,8
C4660,Female,0,Yes,Yes,65
C4661,Female,0,No,No,2
C4662,Female,0,Yes,Yes,70
C4663,Male,0,No,Yes,22
C4664,Female,1,No,No,4
C4665,Female,0,No,No,2
C4666,Female,0,Yes,Yes,67
C4667,Female,0,No,No,25
C4668,Female,0,Yes,No,20
C4669,Female,0,No,Yes,2
C4670,Male,0,No,No,51
C4671,Female,0,Yes,Yes,46
C4672,Female,0,No,No,25
C4673,Male,0,No,Yes,13
C4674,Female,1,No,No,25
C4675,Male,0,Yes,Yes,26
C4676,Male,0,No,No,43
C4677,Male,0,No,Yes,19
C4678,Male,0,Yes,No,10
C4679,Female,0,No,Yes,2
C4680,Female,0,Yes,No,72
C4681,Male,1,No,No,18
C4682,Male,1,No,No,9
C4683,Female,1,No,No,27
C4684,Male,0,No,No,24
C4685,Male,0,No,No,69
C4686,Female,0,Yes,No,46
C4687,Female,1,No,No,72
C4688,Male,0,Yes,No,22
C4689,Female,1,Yes,No,70
C4690,Female,0,No,No,2
C4691,Male,0,Yes,No,31
C4692,Female,1,Yes,No,56
C4693,Female,0,Yes,Yes,16
C4694,Male,0,No,Yes,52
C4695,Male,0,Yes,Yes,13
C4696,Female,0,No,No,35
C4697,Female,0,No,No,59
C4698,Male,0,Yes,No,72
C4699,Female,1,Yes,No,66
C4700,Female,0,Yes,No,49
C4701,Female,0,No,No,2
C4702,Male,1,No,No,21
C4703,Male,1,No,No,54
C4704,Male,1,Yes,No,24
C4705,Male,0,No,No,1
C4706,Male,0,No,No,6
C4707,Female,0,No,No,1
C4708,Male,0,No,Yes,49
C4709,Female,0,Yes,Yes,56
C4710,Female,1,No,No,56
C4711,Female,0,Yes,Yes,6
C4712,Male,0,No,No,32
C4713,Male,0,Yes,Yes,50
C4714,Male,0,Yes,Yes,58
C4715,Female,0,Yes,Yes,65
C4716,Female,0,No,No,64
C4717,Female,0,Yes,No,66
C4718,Male,0,Yes,No,38
C4719,Female,0,Yes,No,20
C4720,Male,0,No,No,36
C4721,Male,1,No,No,64
C4722,Male,0,No,No,1
C4723,Female,0,No,No,60
C4724,Male,0,No,No,1
C4725,Female,0,Yes,Yes,50
C4726,Male,0,No,No,1
C4727,Female,0,Yes,No,72
C4728,Male,0,Yes,No,60
C4729,Male,0,No,No,46
C4730,Female,0,Yes,Yes,69
C4731,Male,1,No,No,31
C4732,Male,0,Yes,Yes,19
C4733,Female,0,Yes,Yes,71
C4734,Male,0,Yes,No,12
C4735,Male,0,Yes,Yes,39
C4736,Male,0,No,No,44
C4737,Female,0,Yes,Yes,56
C4738,Female,0,Yes,No,72
C4739,Male,0,No,No,5
C4740,Female,0,No,No,11
C4741,Male,1,Yes,No,24
C4742,Female,1,Yes,No,15
C4743,Male,0,No,No,72
C4744,Male,0,Yes,No,56
C4745,Male,1,No,No,64
C4746,Female,0,Yes,No,34
C4747,Male,0,No,No,2
C4748,Male,0,No,No,35
C4749,Male,0,No,No,22
C4750,Male,0,No,No,5
C4751,Male,0,No,No,9
C4752,Male,0,No,No,11
C4753,Male,0,No,No,23
C4754,Female,0,Yes,Yes,4
C4755,Male,0,Yes,No,68
C4756,Male,0,Yes,No,33
C4757,Male,0,No,No,31
C4758,Male,0,No,No,1
C4759,Female,0,No,No,56
C4760,Male,0,No,No,1
C4761,Male,0,Yes,Yes,66
C4762,Male,0,Yes,Yes,72
C4763,Male,1,No,No,34
C4764,Female,0,Yes,Yes,58
C4765,Male,0,No,No,2
C4766,Male,0,No,No,37
C4767,Female,0,No,No,71
C4768,Male,0,Yes,Yes,1
C4769,Male,1,Yes,Yes,71
C4770,Male,0,Yes,Yes,35
C4771,Female,0,Yes,Yes,6
C4772,Female,0,No,No,3
C4773,Female,0,Yes,Yes,69
C4774,Male,0,No,No,44
C4775,Female,0,Yes,No,53
C4776,Female,0,Yes,No,24
C4777,Female,0,Yes,No,5
C4778,Female,0,No,Yes,2
C4779,Male,0,No,Yes,62
C4780,Female,0,Yes,No,19
C4781,Male,0,No,No,9
C4782,Male,0,No,No,53
C4783,Male,0,No,No,5
C4784,Female,1,Yes,Yes,71
C4785,Female,0,No,No,1
C4786,Male,0,No,No,18
C4787,Male,0,No,No,72
C4788,Female,0,Yes,No,4
C4789,Male,0,No,No,59
C4790,Female,0,No,No,1
C4791,Female,1,Yes,No,31
C4792,Male,0,Yes,No,3
C4793,Female,1,Yes,No,65
C4794,Male,0,Yes,No,49
C4795,Male,0,No,No,2
C4796,Female,0,Yes,No,53
C4797,Female,0,Yes,No,55
C4798,Male,0,Yes,Yes,72
C4799,Female,1,No,No,36
C4800,Female,0,Yes,Yes,10
C4801,Male,1,No,No,1
C4802,Female,0,Yes,Yes,72
C4803,Female,0,No,No,28
C4804,Male,0,Yes,No,38
C4805,Female,0,No,No,61
C4806,Male,0,Yes,Yes,52
C4807,Male,0,No,No,67
C4808,Female,0,No,Yes,34
C4809,Female,0,No,No,54
C4810,Female,0,Yes,No,1
C4811,Female,1,No,No,15
C4812,Female,0,No,No,4
C4813,Female,0,No,No,9
C4814,Female,0,No,Yes,46
C4815,Female,0,No,No,22
C4816,Male,0,No,No,38
C4817,Female,0,Yes,Yes,55
C4818,Female,0,No,No,1
C4819,Male,1,Yes,No,64
C4820,Male,0,No,Yes,53
C4821,Female,0,Yes,No,58
C4822,Male,0,Yes,No,56
C4823,Male,0,Yes,Yes,72
C4824,Male,0,No,No,1
C4825,Male,1,Yes,No,72
C4826,Male,0,No,No,22
C4827,Female,1,No,No,8
C4828,Female,0,No,Yes,16
C4829,Female,0,No,No,39
C4830,Female,0,No,No,12
C4831,Male,0,Yes,No,54
C4832,Female,0,No,No,18
C4833,Male,0,Yes,No,32
C4834,Female,0,No,No,41
C4835,Male,0,Yes,Yes,67
C4836,Male,0,Yes,No,65
C4837,Female,0,No,No,25
C4838,Female,0,Yes,Yes,1
C4839,Female,0,Yes,No,67
C4840,Male,1,No,No,7
C4841,Female,1,No,No,43
C4842,Female,0,No,No,24
C4843,Male,1,No,No,9
C4844,Male,0,Yes,Yes,69
C4845,Female,0,No,Yes,37
C4846,Male,0,Yes,Yes,20
C4847,Male,0,No,No,7
C4848,Female,1,No,No,37
C4849,Female,0,No,No,5
C4850,Male,0,No,No,41
C4851,Female,0,No,No,54
C4852,Female,1,No,No,3
C4853,Male,1,No,No,69
C4854,Female,0,No,No,53
C4855,Male,0,Yes,Yes,18
C4856,Male,0,Yes,No,64
C4857,Female,0,Yes,Yes,31
C4858,Female,0,No,No,20
C4859,Male,0,Yes,Yes,57
C4860,Male,1,Yes,No,63
C4861,Male,0,Yes,Yes,13
C4862,Female,1,Yes,No,48
C4863,Female,0,No,No,2
C4864,Male,0,Yes,Yes,57
C4865,Male,0,Yes,No,71
C4866,Female,0,Yes,Yes,7
C4867,Female,0,No,No,16
C4868,Male,0,Yes,No,34
C4869,Female,0,Yes,No,37
C4870,Male,0,No,No,16
C4871,Male,0,No,Yes,48
C4872,Male,0,Yes,Yes,58
C4873,Female,0,Yes,No,72
C4874,Female,0,No,No,7
C4875,Female,0,No,No,38
C4876,Female,1,Yes,No,48
C4877,Male,0,No,No,10
C4878,Female,0,No,No,30
C4879,Male,0,Yes,No,31
C4880,Female,1,No,No,46
C4881,Male,0,Yes,No,50
C4882,Male,0,Yes,No,28
C4883,Female,0,No,No,66
C4884,Male,1,No,No,8
C4885,Female,0,Yes,Yes,41
C4886,Male,1,Yes,No,72
C4887,Female,0,No,No,7
C4888,Female,0,Yes,Yes,38
C4889,Male,0,No,No,44
C4890,Male,0,Yes,Yes,47
C4891,Male,0,Yes,Yes,53
C4892,Male,0,Yes,No,4
C4893,Male,1,No,No,20
C4894,Male,0,No,No,2
C4895,Male,1,Yes,No,57
C4896,Female,1,Yes,No,44
C4897,Male,0,No,No,24
C4898,Male,0,Yes,Yes,15
C4899,Female,0,No,No,3
C4900,Female,0,No,Yes,4
C4901,Male,1,Yes,No,37
C4902,Female,0,No,No,1
C4903,Female,0,No,No,24
C4904,Female,0,No,No,5
C4905,Female,0,No,No,33
C4906,Female,0,Yes,Yes,58
C4907,Female,0,Yes,Yes,72
C4908,Female,0,Yes,No,71
C4909,Female,1,No,No,28
C4910,Male,0,Yes,No,51
C4911,Female,0,No,No,30
C4912,Male,1,Yes,No,72
C4913,Male,1,No,No,36
C4914,Male,0,No,Yes,14
C4915,Female,0,Yes,Yes,72
C4916,Female,0,Yes,Yes,22
C4917,Female,0,No,No,2
C4918,Female,0,No,No,15
C4919,Male,0,Yes,Yes,51
C4920,Male,0,Yes,No,70
C4921,Female,0,Yes,Yes,71
C4922,Female,0,Yes,Yes,39
C4923,Female,0,Yes,Yes,61
C4924,Female,0,No,No,52
C4925,Female,0,No,No,1
C4926,Male,0,Yes,No,64
C4927,Male,0,Yes,No,62
C4928,Male,0,Yes,No,30
C4929,Female,1,Yes,Yes,4
C4930,Male,1,Yes,No,63
C4931,Female,0,No,No,1
C4932,Male,0,Yes,No,15
C4933,Male,0,Yes,Yes,27
C4934,Female,0,No,Yes,4
C4935,Female,0,Yes,No,72
C4936,Male,1,Yes,No,45
C4937,Female,1,No,No,45
C4938,Female,0,No,No,36
C4939,Male,0,Yes,Yes,17
C4940,Male,0,No,No,1
C4941,Male,1,No,No,16
C4942,Male,0,No,No,3
C4943,Male,0,Yes,Yes,4
C4944,Female,0,Yes,No,71
C4945,Male,0,Yes,Yes,10
C4946,Male,0,Yes,Yes,20
C4947,Male,0,No,No,4
C4948,Male,0,No,No,26
C4949,Female,0,No,No,4
C4950,Male,0,No,No,5
C4951,Female,0,Yes,No,4
C4952,Male,1,Yes,No,29
C4953,Male,0,No,No,2
C4954,Female,0,No,No,29
C4955,Male,0,No,Yes,1
C4956,Male,0,No,No,1
C4957,Female,1,No,No,8
C4958,Male,0,No,No,13
C4959,Female,0,Yes,No,59
C4960,Female,0,Yes,Yes,1
C4961,Male,1,No,No,50
C4962,Male,0,Yes,No,18
C4963,Female,0,Yes,Yes,17
C4964,Male,0,Yes,No,47
C4965,Female,0,No,No,26
C4966,Female,0,No,No,6
C4967,Male,0,Yes,Yes,19
C4968,Female,0,No,No,3
C4969,Female,1,Yes,Yes,68
C4970,Female,0,Yes,No,2
C4971,Male,0,No,No,7
C4972,Female,0,No,No,18
C4973,Female,0,Yes,No,71
C4974,Male,1,Yes,No,13
C4975,Male,0,No,No,3
C4976,Male,0,Yes,No,72
C4977,Male,0,Yes,Yes,66
C4978,Male,0,Yes,Yes,24
C4979,Female,0,No,No,1
C4980,Female,0,Yes,Yes,56
C4981,Female,1,Yes,No,22
C4982,Male,0,No,No,14
C4983,Female,1,Yes,No,61
C4984,Female,1,Yes,No,40
C4985,Female,0,No,No,42
C4986,Female,0,Yes,Yes,72
C4987,Female,0,No,No,12
C4988,Male,0,Yes,No,71
C4989,Female,0,Yes,No,26
C4990,Female,0,No,Yes,7
C4991,Female,0,Yes,Yes,6
C4992,Female,0,No,No,58
C4993,Male,0,Yes,No,51
C4994,Male,0,Yes,Yes,72
C4995,Female,0,No,No,18
C4996,Female,0,No,No,7
C4997,Female,0,No,No,47
C4998,Male,1,No,No,2
C4999,Male,1,No,No,62
C5000,Female,0,Yes,Yes,16
C5001,Male,0,No,No,6
C5002,Male,0,No,No,19
C5003,Female,0,Yes,Yes,69
C5004,Male,0,Yes,Yes,11
C5005,Female,0,Yes,No,64
C5006,Female,0,Yes,No,39
C5007,Female,0,No,No,15
C5008,Male,0,No,No,25
C5009,Female,0,No,No,6
C5010,Male,0,Yes,No,66
C5011,Female,0,No,No,61
C5012,Female,1,Yes,No,43
C5013,Female,0,No,No,12
C5014,Male,1,No,No,23
C5015,Male,1,Yes,No,71
C5016,Female,0,No,No,34
C5017,Female,0,No,No,5
C5018,Female,0,Yes,No,41
C5019,Female,0,Yes,Yes,72
C5020,Male,1,No,No,14
C5021,Female,0,No,No,41
C5022,Female,0,Yes,Yes,23
C5023,Male,0,Yes,Yes,71
C5024,Female,0,No,No,1
C5025,Male,0,Yes,No,72
C5026,Male,0,Yes,Yes,6
C5027,Male,0,Yes,Yes,23
C5028,Male,1,Yes,No,10
C5029,Female,0,No,No,72
C5030,Female,0,Yes,No,7
C5031,Male,0,No,Yes,6
C5032,Male,0,Yes,Yes,9
C5033,Female,0,No,No,12
C5034,Female,0,No,No,1
C5035,Female,1,Yes,Yes,48
C5036,Male,0,No,No,20
C5037,Female,1,Yes,No,16
C5038,Female,0,No,No,2
C5039,Female,0,No,No,10
C5040,Female,1,No,No,2
C5041,Male,0,Yes,Yes,20
C5042,Male,0,Yes,No,20
C5043,Male,0,Yes,Yes,19
C5044,Male,1,No,No,19
C5045,Male,0,Yes,No,22
C5046,Female,0,No,No,35
C5047,Female,0,No,No,1
C5048,Male,0,No,No,39
C5049,Female,1,Yes,No,54
C5050,Female,0,No,No,1
C5051,Male,0,Yes,No,66
C5052,Male,0,No,No,56
C5053,Male,0,No,Yes,18
C5054,Female,0,Yes,Yes,16
C5055,Female,0,No,No,68
C5056,Female,1,Yes,No,53
C5057,Female,0,Yes,Yes,72
C5058,Male,0,No,No,9
