CustomerID,Billing_ID,MonthlyCharges,TotalCharges
C2574,BILL2574,54.75,54.75
C2575,BILL2575,95.65,3759.05
C2576,BILL2576,19.25,617.65
C2577,BILL2577,108.25,5935.1
C2578,BILL2578,94.6,94.6
C2579,BILL2579,98.9,2911.3
C2580,BILL2580,20.15,982.95
C2581,BILL2581,101.3,2974.5
C2582,BILL2582,20,198.7
C2583,BILL2583,105.3,1275.65
C2584,BILL2584,69.85,4003
C2585,BILL2585,65.25,3791.6
C2586,BILL2586,19.8,813.3
C2587,BILL2587,19.6,780.25
C2588,BILL2588,20.05,552.9
C2589,BILL2589,49.4,408.25
C2590,BILL2590,76.05,231.8
C2591,BILL2591,88.4,2191.15
C2592,BILL2592,100.6,5611.7
C2593,BILL2593,19.45,246.25
C2594,BILL2594,20.3,1296.15
C2595,BILL2595,107.65,7082.85
C2596,BILL2596,80.45,5662.25
C2597,BILL2597,58.85,1215.45
C2598,BILL2598,109.6,7854.15
C2599,BILL2599,75.15,525
C2600,BILL2600,73,5265.2
C2601,BILL2601,70.1,70.1
C2602,BILL2602,98.65,7129.45
C2603,BILL2603,111.45,7266.95
C2604,BILL2604,114.9,8496.7
C2605,BILL2605,100.55,2878.75
C2606,BILL2606,20.4,261.3
C2607,BILL2607,104.35,3205.6
C2608,BILL2608,69.75,69.75
C2609,BILL2609,34.5,279.25
C2610,BILL2610,105.55,6281.45
C2611,BILL2611,30.1,1131.3
C2612,BILL2612,70.3,738.2
C2613,BILL2613,80.45,1137.05
C2614,BILL2614,80.2,80.2
C2615,BILL2615,94.35,6341.45
C2616,BILL2616,91.35,6697.2
C2617,BILL2617,44.6,260.8
C2618,BILL2618,19.6,19.6
C2619,BILL2619,19.9,505.45
C2620,BILL2620,110.45,3655.45
C2621,BILL2621,68.35,1299.8
C2622,BILL2622,79.1,5564.85
C2623,BILL2623,51,1381.8
C2624,BILL2624,80.55,188.1
C2625,BILL2625,66.7,1077.05
C2626,BILL2626,86.4,4922.4
C2627,BILL2627,50.05,2911.5
C2628,BILL2628,25.7,826.1
C2629,BILL2629,83.4,83.4
C2630,BILL2630,70.7,140.7
C2631,BILL2631,84.65,5377.8
C2632,BILL2632,99.25,665.45
C2633,BILL2633,64.75,3617.1
C2634,BILL2634,100.15,6643.5
C2635,BILL2635,84.8,84.8
C2636,BILL2636,25.25,1559.3
C2637,BILL2637,113,7987.6
C2638,BILL2638,40.65,1547.35
C2639,BILL2639,105,5426.85
C2640,BILL2640,54.45,1127.35
C2641,BILL2641,94.95,2142.8
C2642,BILL2642,59.9,287.85
C2643,BILL2643,85.3,4045.65
C2644,BILL2644,83.35,2757.85
C2645,BILL2645,33.5,600
C2646,BILL2646,19.8,19.8
C2647,BILL2647,81.8,4534.45
C2648,BILL2648,20,40.9
C2649,BILL2649,59.6,2094.9
C2650,BILL2650,25,1584.8
C2651,BILL2651,84.35,1302.65
C2652,BILL2652,90.35,2238.5
C2653,BILL2653,55.55,55.55
C2654,BILL2654,75.35,5437.75
C2655,BILL2655,90.75,90.75
C2656,BILL2656,89.6,365.65
C2657,BILL2657,59.3,2209.15
C2658,BILL2658,66.1,1912.15
C2659,BILL2659,18.8,255.55
C2660,BILL2660,86.45,5175.3
C2661,BILL2661,52.1,670.65
C2662,BILL2662,47.4,3177.25
C2663,BILL2663,49.25,90.35
C2664,BILL2664,109.15,6557.75
C2665,BILL2665,94.95,5791.85
C2666,BILL2666,93.55,3055.5
C2667,BILL2667,79.5,5196.1
C2668,BILL2668,115.05,8405
C2669,BILL2669,19.75,19.75
C2670,BILL2670,95.15,1789.25
C2671,BILL2671,95.15,5000.05
C2672,BILL2672,105.4,6713.2
C2673,BILL2673,20.1,562.6
C2674,BILL2674,101.35,2317.1
C2675,BILL2675,20.05,91.45
C2676,BILL2676,20.7,828.85
C2677,BILL2677,20.35,617.35
C2678,BILL2678,70.05,266.9
C2679,BILL2679,19.7,625.05
C2680,BILL2680,74.65,301.4
C2681,BILL2681,85.45,6029.9
C2682,BILL2682,40.4,1842.7
C2683,BILL2683,50.4,206.6
C2684,BILL2684,79.65,604.7
C2685,BILL2685,105.2,7386.05
C2686,BILL2686,100.65,7334.05
C2687,BILL2687,79.85,1471.75
C2688,BILL2688,91,2626.15
C2689,BILL2689,78.75,412.1
C2690,BILL2690,116.75,8277.05
C2691,BILL2691,80.45,583.45
C2692,BILL2692,59.1,369.25
C2693,BILL2693,49.8,1049.05
C2694,BILL2694,19.3,1414.8
C2695,BILL2695,19.65,169.75
C2696,BILL2696,81.4,4354.45
C2697,BILL2697,38.9,2719.2
C2698,BILL2698,87.95,6365.35
C2699,BILL2699,19.85,51.6
C2700,BILL2700,96.35,3190.25
C2701,BILL2701,24.15,812.5
C2702,BILL2702,19.1,1143.8
C2703,BILL2703,44,44
C2704,BILL2704,50.1,50.1
C2705,BILL2705,60.6,3297
C2706,BILL2706,25.65,1887
C2707,BILL2707,76.4,151.8
C2708,BILL2708,98.7,293.65
C2709,BILL2709,100.8,1308.1
C2710,BILL2710,53.95,2215.4
C2711,BILL2711,20.4,482.8
C2712,BILL2712,90.1,2598.95
C2713,BILL2713,29.35,216.45
C2714,BILL2714,20.45,20.45
C2715,BILL2715,95.1,5064.85
C2716,BILL2716,25.25,996.45
C2717,BILL2717,44.9,839.65
C2718,BILL2718,92.65,6733
C2719,BILL2719,43.7,2618.3
C2720,BILL2720,72.6,4084.35
C2721,BILL2721,51.55,765.5
C2722,BILL2722,79.25,793.55
C2723,BILL2723,18.95,613.95
C2724,BILL2724,20.5,402.85
C2725,BILL2725,19.95,1244.8
C2726,BILL2726,24.5,46.4
C2727,BILL2727,20.6,581.85
C2728,BILL2728,94.85,462.8
C2729,BILL2729,61.05,1540.2
C2730,BILL2730,85.7,169.8
C2731,BILL2731,106.65,5168.1
C2732,BILL2732,108.25,6780.1
C2733,BILL2733,20.4,94.5
C2734,BILL2734,55.3,55.3
C2735,BILL2735,20.25,208
C2736,BILL2736,72.95,3829.75
C2737,BILL2737,89.45,5294.6
C2738,BILL2738,104.65,6889.8
C2739,BILL2739,75.2,3254.35
C2740,BILL2740,101.15,6383.9
C2741,BILL2741,44.4,44.4
C2742,BILL2742,89.5,477.7
C2743,BILL2743,68.75,4447.55
C2744,BILL2744,111.05,7321.05
C2745,BILL2745,99,4135
C2746,BILL2746,86.05,86.05
C2747,BILL2747,21,697.7
C2748,BILL2748,19.4,168.65
C2749,BILL2749,44.55,174.3
C2750,BILL2750,77.2,2753.8
C2751,BILL2751,19.45,69.25
C2752,BILL2752,24.85,434.8
C2753,BILL2753,35.4,1077.5
C2754,BILL2754,95.65,95.65
C2755,BILL2755,41.35,107.25
C2756,BILL2756,19.6,851.2
C2757,BILL2757,20.95,20.95
C2758,BILL2758,84.45,5848.6
C2759,BILL2759,20.25,109.8
C2760,BILL2760,19.65,19.65
C2761,BILL2761,20.65,595.5
C2762,BILL2762,34.7,329.8
C2763,BILL2763,99.3,2513.5
C2764,BILL2764,81.05,5135.35
C2765,BILL2765,67.6,2000.2
C2766,BILL2766,70.15,931.75
C2767,BILL2767,115,7396.15
C2768,BILL2768,84.8,3958.85
C2769,BILL2769,19.7,260.9
C2770,BILL2770,19.75,297.3
C2771,BILL2771,92.55,1515.1
C2772,BILL2772,63.15,816.8
C2773,BILL2773,74,4868.4
C2774,BILL2774,29.1,688
C2775,BILL2775,50.05,288.35
C2776,BILL2776,60.05,3229.65
C2777,BILL2777,74.3,1178.25
C2778,BILL2778,20,185.4
C2779,BILL2779,74.65,966.25
C2780,BILL2780,85.35,758.6
C2781,BILL2781,74.3,1863.8
C2782,BILL2782,44.4,265.8
C2783,BILL2783,85.4,3297
C2784,BILL2784,94.1,4107.3
C2785,BILL2785,98.1,396.3
C2786,BILL2786,108.9,2809.05
C2787,BILL2787,56.2,1567.55
C2788,BILL2788,26.1,1851.45
C2789,BILL2789,85.45,6028.95
C2790,BILL2790,88.95,2072.75
C2791,BILL2791,109.65,5551.15
C2792,BILL2792,74.35,4317.35
C2793,BILL2793,48.85,736.8
C2794,BILL2794,80.1,336.15
C2795,BILL2795,56.05,1522.65
C2796,BILL2796,74.55,622.9
C2797,BILL2797,89.8,4959.6
C2798,BILL2798,100.95,329.95
C2799,BILL2799,94.9,1048.85
C2800,BILL2800,19.1,1001.5
C2801,BILL2801,20.35,442.6
C2802,BILL2802,106.05,6703.5
C2803,BILL2803,104.9,3351.55
C2804,BILL2804,19.65,779.25
C2805,BILL2805,24.1,259.8
C2806,BILL2806,59.85,3483.45
C2807,BILL2807,86.1,4890.5
C2808,BILL2808,19.45,136.75
C2809,BILL2809,97.1,184.15
C2810,BILL2810,36.65,1315
C2811,BILL2811,103.9,6767.1
C2812,BILL2812,19.75,757.95
C2813,BILL2813,104.05,6890
C2814,BILL2814,24.55,1657.4
C2815,BILL2815,48.7,3008.55
C2816,BILL2816,88.35,262.05
C2817,BILL2817,109.55,8165.1
C2818,BILL2818,20.65,875.55
C2819,BILL2819,94.65,2649.15
C2820,BILL2820,55.2,220.65
C2821,BILL2821,24.05,1301.9
C2822,BILL2822,74.4,74.4
C2823,BILL2823,79.9,3326.2
C2824,BILL2824,20.45,790
C2825,BILL2825,19.25,1237.65
C2826,BILL2826,26.35,378.6
C2827,BILL2827,43.8,592.65
C2828,BILL2828,50.15,50.15
C2829,BILL2829,20.45,20.45
C2830,BILL2830,69.7,560.85
C2831,BILL2831,61.4,3638.25
C2832,BILL2832,98.1,1060.2
C2833,BILL2833,70.75,2921.75
C2834,BILL2834,61.15,4017.45
C2835,BILL2835,20.25,854.9
C2836,BILL2836,63.85,4174.35
C2837,BILL2837,98.7,4920.55
C2838,BILL2838,20.5,20.5
C2839,BILL2839,20,810.3
C2840,BILL2840,19.3,772.4
C2841,BILL2841,84.4,1936.85
C2842,BILL2842,25.1,79.8
C2843,BILL2843,48.25,202.25
C2844,BILL2844,19.85,1070.5
C2845,BILL2845,99.6,347.65
C2846,BILL2846,94.2,999.9
C2847,BILL2847,62.15,113.1
C2848,BILL2848,79.3,2015.8
C2849,BILL2849,56.25,1454.25
C2850,BILL2850,20.3,246.7
C2851,BILL2851,99,6017.9
C2852,BILL2852,90.6,5817.45
C2853,BILL2853,85.9,5595.3
C2854,BILL2854,79.2,4765
C2855,BILL2855,70.35,1201.65
C2856,BILL2856,19.35,867.3
C2857,BILL2857,50.15,50.15
C2858,BILL2858,63.8,3007.25
C2859,BILL2859,20.55,252.75
C2860,BILL2860,88.55,6306.5
C2861,BILL2861,101.4,6841.05
C2862,BILL2862,81.95,81.95
C2863,BILL2863,69.35,451.1
C2864,BILL2864,44.6,44.6
C2865,BILL2865,63.75,226.2
C2866,BILL2866,109.25,7082.5
C2867,BILL2867,84.6,1017.35
C2868,BILL2868,20.45,527.35
C2869,BILL2869,85.75,2146.5
C2870,BILL2870,91.1,455.3
C2871,BILL2871,107.95,5969.85
C2872,BILL2872,86.1,1235.55
C2873,BILL2873,22.95,1014.25
C2874,BILL2874,94.7,2362.1
C2875,BILL2875,19.45,1225.65
C2876,BILL2876,85.1,1873.7
C2877,BILL2877,19.7,386.5
C2878,BILL2878,99.15,6010.05
C2879,BILL2879,87,1850.65
C2880,BILL2880,102.95,7101.5
C2881,BILL2881,79.95,1043.4
C2882,BILL2882,64,1910.75
C2883,BILL2883,64.9,716.1
C2884,BILL2884,25.75,1686.15
C2885,BILL2885,90.15,6716.45
C2886,BILL2886,116.1,7839.85
C2887,BILL2887,104.95,6236.75
C2888,BILL2888,45.05,45.05
C2889,BILL2889,71,71
C2890,BILL2890,50,2919.85
C2891,BILL2891,70.55,3309.25
C2892,BILL2892,79.7,79.7
C2893,BILL2893,20.45,20.45
C2894,BILL2894,59,1254.7
C2895,BILL2895,60.35,2896.4
C2896,BILL2896,19.85,717.5
C2897,BILL2897,19.95,253.8
C2898,BILL2898,26.45,1110.05
C2899,BILL2899,63.4,348.8
C2900,BILL2900,53.95,3888.65
C2901,BILL2901,69.25,69.25
C2902,BILL2902,95.1,6843.15
C2903,BILL2903,74.1,450.9
C2904,BILL2904,35.5,432.25
C2905,BILL2905,70.95,1767.35
C2906,BILL2906,79.2,1742.45
C2907,BILL2907,48.8,297.35
C2908,BILL2908,89,1820.45
C2909,BILL2909,99.4,1742.95
C2910,BILL2910,55.45,2444.25
C2911,BILL2911,25.4,949.8
C2912,BILL2912,73.5,73.5
C2913,BILL2913,93.5,2970.8
C2914,BILL2914,63.9,3334.95
C2915,BILL2915,64.85,2010.95
C2916,BILL2916,63.8,4684.3
C2917,BILL2917,44.45,2181.55
C2918,BILL2918,19.95,1303.25
C2919,BILL2919,43.35,371.4
C2920,BILL2920,49.65,2409.9
C2921,BILL2921,85.1,6155.4
C2922,BILL2922,95.5,829.1
C2923,BILL2923,92.35,2602.9
C2924,BILL2924,89.8,4667
C2925,BILL2925,74.55,824.75
C2926,BILL2926,103.05,5153.5
C2927,BILL2927,116,8182.85
C2928,BILL2928,69.9,69.9
C2929,BILL2929,95.1,6683.4
C2930,BILL2930,40.25,1564.05
C2931,BILL2931,25.75,755.6
C2932,BILL2932,105.35,3465.05
C2933,BILL2933,113.6,6292.7
C2934,BILL2934,24,1664.3
C2935,BILL2935,19.4,198.1
C2936,BILL2936,86.1,6045.9
C2937,BILL2937,102.65,4108.15
C2938,BILL2938,92.85,5980.75
C2939,BILL2939,97.75,5043.2
C2940,BILL2940,83.8,1029.75
C2941,BILL2941,54.45,2854.55
C2942,BILL2942,97.95,7114.25
C2943,BILL2943,19.95,907.05
C2944,BILL2944,24.6,973.95
C2945,BILL2945,50.95,605.75
C2946,BILL2946,75.6,661.55
C2947,BILL2947,80.75,4116.9
C2948,BILL2948,90.4,4494.65
C2949,BILL2949,99.8,4259.3
C2950,BILL2950,60.25,3282.75
C2951,BILL2951,20.2,55.7
C2952,BILL2952,64.15,1274.45
C2953,BILL2953,20.25,493.95
C2954,BILL2954,105.85,2239.65
C2955,BILL2955,75.45,480.75
C2956,BILL2956,93.85,635.6
C2957,BILL2957,99,5038.15
C2958,BILL2958,80.3,324.2
C2959,BILL2959,19.55,19.55
C2960,BILL2960,100.75,2793.55
C2961,BILL2961,100.75,2095
C2962,BILL2962,53.75,648.65
C2963,BILL2963,31,95.05
C2964,BILL2964,25.6,917.15
C2965,BILL2965,58.35,1346.9
C2966,BILL2966,80,4242.35
C2967,BILL2967,46.35,672.7
C2968,BILL2968,113.75,6561.25
C2969,BILL2969,90.4,268.45
C2970,BILL2970,109.3,7337.55
C2971,BILL2971,70.25,331.9
C2972,BILL2972,90.3,5194.05
C2973,BILL2973,65.25,4478.85
C2974,BILL2974,100.15,6283.3
C2975,BILL2975,94.5,2659.4
C2976,BILL2976,60.65,196.9
C2977,BILL2977,24.1,439.2
C2978,BILL2978,19.5,19.5
C2979,BILL2979,85.95,2107.15
C2980,BILL2980,53.5,3035.8
C2981,BILL2981,25.45,1866.45
C2982,BILL2982,20.5,1430.95
C2983,BILL2983,20.85,1071.6
C2984,BILL2984,89.9,6457.15
C2985,BILL2985,26,684.05
C2986,BILL2986,113.2,3914.05
C2987,BILL2987,69.05,3842.6
C2988,BILL2988,20.1,670.35
C2989,BILL2989,109.65,7880.25
C2990,BILL2990,19.2,19.2
C2991,BILL2991,33.9,298.45
C2992,BILL2992,90,3371.75
C2993,BILL2993,34,442.45
C2994,BILL2994,20.4,20.4
C2995,BILL2995,38.6,2345.55
C2996,BILL2996,25.25,25.25
C2997,BILL2997,60.6,1156.35
C2998,BILL2998,89.95,6143.15
C2999,BILL2999,74.75,144.8
C3000,BILL3000,20.6,414.95
C3001,BILL3001,84.45,1059.55
C3002,BILL3002,20.4,181.8
C3003,BILL3003,81.7,2212.55
C3004,BILL3004,79.5,2180.55
C3005,BILL3005,89.15,89.15
C3006,BILL3006,20.3,459.95
C3007,BILL3007,74.95,1036.75
C3008,BILL3008,74.4,2276.95
C3009,BILL3009,20,211.95
C3010,BILL3010,25,25
C3011,BILL3011,80.45,3162.65
C3012,BILL3012,19.75,210.65
C3013,BILL3013,65.65,3566.7
C3014,BILL3014,71,2080.1
C3015,BILL3015,89.2,4040.2
C3016,BILL3016,86.75,5186
C3017,BILL3017,55.3,196.15
C3018,BILL3018,61.5,1087.45
C3019,BILL3019,25.1,1672.15
C3020,BILL3020,55.15,1206.05
C3021,BILL3021,34.05,1113.95
C3022,BILL3022,19.95,107.05
C3023,BILL3023,19.95,38.15
C3024,BILL3024,89.7,6339.3
C3025,BILL3025,20.4,184.1
C3026,BILL3026,26.3,1688.9
C3027,BILL3027,84.95,1378.25
C3028,BILL3028,20.7,137.6
C3029,BILL3029,43.25,219
C3030,BILL3030,48.35,1067.15
C3031,BILL3031,79.55,79.55
C3032,BILL3032,71.05,3444.85
C3033,BILL3033,19.45,369.05
C3034,BILL3034,110.8,7553.6
C3035,BILL3035,84.5,84.5
C3036,BILL3036,69.3,1813.1
C3037,BILL3037,49.35,3321.35
C3038,BILL3038,20.35,707.5
C3039,BILL3039,105.6,7112.15
C3040,BILL3040,64.45,4641.1
C3041,BILL3041,108.6,7690.9
C3042,BILL3042,49.9,49.9
C3043,BILL3043,30.3,1380.1
C3044,BILL3044,30.4,78.65
C3045,BILL3045,45.4,45.4
C3046,BILL3046,65.65,3094.65
C3047,BILL3047,103.3,6518.35
C3048,BILL3048,84.15,2585.95
C3049,BILL3049,44.45,82.7
C3050,BILL3050,19.75,58.85
C3051,BILL3051,85.4,425.9
C3052,BILL3052,89.9,6342.7
C3053,BILL3053,55.05,2030.75
C3054,BILL3054,104.1,6700.05
C3055,BILL3055,106.6,7244.7
C3056,BILL3056,75.2,3678.3
C3057,BILL3057,70.5,3486.65
C3058,BILL3058,19.6,411.15
C3059,BILL3059,55.85,937.5
C3060,BILL3060,24.05,1559.15
C3061,BILL3061,38.1,970.4
C3062,BILL3062,106.4,2483.5
C3063,BILL3063,34.25,828.2
C3064,BILL3064,100.05,3810.55
C3065,BILL3065,68.65,1493.2
C3066,BILL3066,45.8,45.8
C3067,BILL3067,75.75,777.3
C3068,BILL3068,84.4,556.35
C3069,BILL3069,96.4,4911.05
C3070,BILL3070,20.55,187.35
C3071,BILL3071,50.95,307.6
C3072,BILL3072,90.5,4318.35
C3073,BILL3073,79.4,4820.55
C3074,BILL3074,58.75,3038.55
C3075,BILL3075,59.45,2136.9
C3076,BILL3076,105.7,7472.15
C3077,BILL3077,56.25,389.1
C3078,BILL3078,53.3,2296.25
C3079,BILL3079,85.55,187.45
C3080,BILL3080,68.65,261.25
C3081,BILL3081,24.3,38.45
C3082,BILL3082,77.85,299.2
C3083,BILL3083,59.9,3043.6
C3084,BILL3084,23.95,1506.4
C3085,BILL3085,20.15,163.7
C3086,BILL3086,105.35,323.25
C3087,BILL3087,95.65,1640
C3088,BILL3088,87.05,762.1
C3089,BILL3089,81,3846.35
C3090,BILL3090,82.45,5646.6
C3091,BILL3091,53.5,53.5
C3092,BILL3092,20.5,79.05
C3093,BILL3093,25.1,25.1
C3094,BILL3094,54.4,1516.6
C3095,BILL3095,58.6,2224.5
C3096,BILL3096,84.8,888.75
C3097,BILL3097,61.4,4310.35
C3098,BILL3098,20.4,42.9
C3099,BILL3099,79.65,2365.15
C3100,BILL3100,20.15,353.65
C3101,BILL3101,94.45,5073.1
C3102,BILL3102,79.8,4526.85
C3103,BILL3103,54.2,308.25
C3104,BILL3104,19.45,19.45
C3105,BILL3105,74.05,678.45
C3106,BILL3106,49.15,1237.3
C3107,BILL3107,19.4,1023.95
C3108,BILL3108,113.65,8182.75
C3109,BILL3109,106,4532.3
C3110,BILL3110,25.95,1444.05
C3111,BILL3111,19.1,19.1
C3112,BILL3112,103.4,7372.65
C3113,BILL3113,100.55,7325.1
C3114,BILL3114,95.4,3474.2
C3115,BILL3115,75.15,392.65
C3116,BILL3116,84.45,1058.6
C3117,BILL3117,89.15,3990.75
C3118,BILL3118,107.9,7475.85
C3119,BILL3119,19.5,835.5
C3120,BILL3120,85.95,2628.6
C3121,BILL3121,24.95,1718.35
C3122,BILL3122,59.4,1023.9
C3123,BILL3123,19.5,1193.55
C3124,BILL3124,69.95,1205.5
C3125,BILL3125,82.85,5776.45
C3126,BILL3126,19,78.9
C3127,BILL3127,38.85,1025.15
C3128,BILL3128,30.6,856.35
C3129,BILL3129,20.35,122
C3130,BILL3130,95,6602.9
C3131,BILL3131,74.4,1712.9
C3132,BILL3132,78.45,5682.25
C3133,BILL3133,74.3,74.3
C3134,BILL3134,51.05,3635.15
C3135,BILL3135,19.2,702.9
C3136,BILL3136,99.55,3734.25
C3137,BILL3137,70,1144.5
C3138,BILL3138,109.1,4454.25
C3139,BILL3139,45.3,45.3
C3140,BILL3140,29.85,75.6
C3141,BILL3141,76.45,1117.55
C3142,BILL3142,95.1,180.25
C3143,BILL3143,19.8,19.8
C3144,BILL3144,72.8,930.05
C3145,BILL3145,18.95,110.15
C3146,BILL3146,76.65,333.6
C3147,BILL3147,99.15,465.05
C3148,BILL3148,101.75,1669.4
C3149,BILL3149,75.45,3545.1
C3150,BILL3150,64.1,504.05
C3151,BILL3151,25.65,440.2
C3152,BILL3152,75.1,1151.55
C3153,BILL3153,95.85,2475.35
C3154,BILL3154,54.4,1249.25
C3155,BILL3155,72.75,317.75
C3156,BILL3156,19.85,535.05
C3157,BILL3157,19.05,461.3
C3158,BILL3158,44.95,431
C3159,BILL3159,49.55,878.35
C3160,BILL3160,94.85,335.75
C3161,BILL3161,46.25,3121.4
C3162,BILL3162,19.35,324.8
C3163,BILL3163,69.6,1394.55
C3164,BILL3164,90.7,3413.25
C3165,BILL3165,101.4,3143.65
C3166,BILL3166,20.25,439.75
C3167,BILL3167,48.8,664.4
C3168,BILL3168,74.35,4759.55
C3169,BILL3169,19.35,1033
C3170,BILL3170,68.75,3482.85
C3171,BILL3171,100.2,2688.45
C3172,BILL3172,20.85,435.25
C3173,BILL3173,95.9,2448.75
C3174,BILL3174,19.35,307
C3175,BILL3175,45,2689.35
C3176,BILL3176,81.5,1329.2
C3177,BILL3177,25.5,1281.25
C3178,BILL3178,48.9,3527
C3179,BILL3179,84.1,4348.65
C3180,BILL3180,19.6,561.15
C3181,BILL3181,20,63.6
C3182,BILL3182,81.3,5129.3
C3183,BILL3183,95.2,4285.8
C3184,BILL3184,36.45,93.7
C3185,BILL3185,83.3,5894.5
C3186,BILL3186,25.05,25.05
C3187,BILL3187,20.3,1160.75
C3188,BILL3188,89.85,3091.75
C3189,BILL3189,49.85,365.55
C3190,BILL3190,19.8,272.95
C3191,BILL3191,54.65,3632
C3192,BILL3192,29.35,381.2
C3193,BILL3193,19.15,1035.5
C3194,BILL3194,19.1,52
C3195,BILL3195,55.55,2342.2
C3196,BILL3196,80.55,653.9
C3197,BILL3197,20.25,71.2
C3198,BILL3198,69.5,1498.2
C3199,BILL3199,106,4178.65
C3200,BILL3200,25.5,1821.8
C3201,BILL3201,104.3,5278.15
C3202,BILL3202,79.6,4024.2
C3203,BILL3203,55.25,55.25
C3204,BILL3204,88.05,6520.8
C3205,BILL3205,20.4,854.9
C3206,BILL3206,117.6,8308.9
C3207,BILL3207,20,109.2
C3208,BILL3208,19.65,92.05
C3209,BILL3209,70.55,3420.5
C3210,BILL3210,93.85,93.85
C3211,BILL3211,65.8,4068
C3212,BILL3212,20.05,337.9
C3213,BILL3213,80,3168.75
C3214,BILL3214,35.4,1412.4
C3215,BILL3215,79.6,3974.7
C3216,BILL3216,80.25,3439
C3217,BILL3217,50.45,50.45
C3218,BILL3218,20.45,42.45
C3219,BILL3219,79.6,5461.45
C3220,BILL3220,24.7,571.75
C3221,BILL3221,77.3,5498.2
C3222,BILL3222,29.75,96.85
C3223,BILL3223,44.9,111.05
C3224,BILL3224,29.8,94.4
C3225,BILL3225,74.65,521.1
C3226,BILL3226,71.95,923.85
C3227,BILL3227,20.75,141.1
C3228,BILL3228,56.3,628.65
C3229,BILL3229,105.25,5576.3
C3230,BILL3230,94.2,1046.1
C3231,BILL3231,19.55,1245.6
C3232,BILL3232,84.45,1287.85
C3233,BILL3233,53.65,1939.35
C3234,BILL3234,29.9,118.25
C3235,BILL3235,19.7,452.55
C3236,BILL3236,43.7,2696.55
C3237,BILL3237,55.3,875.35
C3238,BILL3238,19.85,1267.05
C3239,BILL3239,19.65,494.9
C3240,BILL3240,49.45,799
C3241,BILL3241,106.55,5763.3
C3242,BILL3242,20.1,20.1
C3243,BILL3243,20.45,106.9
C3244,BILL3244,39.7,710.05
C3245,BILL3245,54.5,568.2
C3246,BILL3246,83.8,1900.25
C3247,BILL3247,55.15,159.15
C3248,BILL3248,111.6,8012.75
C3249,BILL3249,86.65,856.65
C3250,BILL3250,55.55,551.3
C3251,BILL3251,20.55,184.95
C3252,BILL3252,106.75,4056.75
C3253,BILL3253,62.1,1096.65
C3254,BILL3254,104.5,3684.95
C3255,BILL3255,101.8,1752.45
C3256,BILL3256,110.6,7210.85
C3257,BILL3257,84.9,5264.5
C3258,BILL3258,93.2,2157.3
C3259,BILL3259,24.4,24.4
C3260,BILL3260,70.55,433.95
C3261,BILL3261,78.45,2435.15
C3262,BILL3262,85,5607.75
C3263,BILL3263,87.45,2874.15
C3264,BILL3264,85.8,4433.3
C3265,BILL3265,91.1,964.35
C3266,BILL3266,70.75,1974.8
C3267,BILL3267,20.1,1460.85
C3268,BILL3268,20.05,951.55
C3269,BILL3269,74.8,1821.2
C3270,BILL3270,24.8,1600.95
C3271,BILL3271,100.85,399.25
C3272,BILL3272,101.35,1218.55
C3273,BILL3273,81.7,81.7
C3274,BILL3274,68.25,2171.15
C3275,BILL3275,105.1,3634.8
C3276,BILL3276,20.4,292.4
C3277,BILL3277,79.15,317.25
C3278,BILL3278,20,218.55
C3279,BILL3279,79.4,5071.9
C3280,BILL3280,57.2,1423.35
C3281,BILL3281,58.6,3068.6
C3282,BILL3282,94.8,4690.65
C3283,BILL3283,102.5,6157.6
C3284,BILL3284,20.35,1442.65
C3285,BILL3285,84.9,3369.05
C3286,BILL3286,69.2,4671.65
C3287,BILL3287,95.45,3474.05
C3288,BILL3288,100.95,1875.55
C3289,BILL3289,20.85,272.35
C3290,BILL3290,88.5,3645.05
C3291,BILL3291,35,135.75
C3292,BILL3292,55.15,1319.85
C3293,BILL3293,50.95,229.4
C3294,BILL3294,64,370.25
C3295,BILL3295,69.1,69.1
C3296,BILL3296,80.2,5714.2
C3297,BILL3297,49.3,1233.25
C3298,BILL3298,84.35,3571.6
C3299,BILL3299,20.05,83.3
C3300,BILL3300,117.2,8035.95
C3301,BILL3301,20.1,579.4
C3302,BILL3302,69.6,69.6
C3303,BILL3303,103.45,3066.45
C3304,BILL3304,77.95,305.55
C3305,BILL3305,109.95,7634.25
C3306,BILL3306,94.75,3653
C3307,BILL3307,80,241.3
C3308,BILL3308,79.65,3870.3
C3309,BILL3309,25.2,387.9
C3310,BILL3310,19.9,527.5
C3311,BILL3311,78.45,78.45
C3312,BILL3312,44.8,2104.55
C3313,BILL3313,20.3,20.3
C3314,BILL3314,19.2,19.2
C3315,BILL3315,80.05,3019.1
C3316,BILL3316,107.35,7051.95
C3317,BILL3317,47.85,1190.5
C3318,BILL3318,70.8,4448.8
C3319,BILL3319,29.5,255.25
C3320,BILL3320,70.75,146.9
C3321,BILL3321,59.1,1011.05
C3322,BILL3322,25.55,1714.95
C3323,BILL3323,84.45,762.5
C3324,BILL3324,20.25,535.35
C3325,BILL3325,75.55,75.55
C3326,BILL3326,85.65,338.9
C3327,BILL3327,70.15,2497.35
C3328,BILL3328,95.3,6273.4
C3329,BILL3329,70.25,70.25
C3330,BILL3330,50.3,908.75
C3331,BILL3331,97.8,4913.3
C3332,BILL3332,19.85,8520.5
C3333,BILL3333,46.3,46.3
C3334,BILL3334,19.35,212.3
